,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_workin_gyears,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,same_as_monthly_income,date_birth,salary,role_departament,remote_work
961,49,False,rarely,1418.0,,1,3,Technical Degree,,3,F,36,3,1, ResEArch scIEntIsT ,1,,3580.0,10554,2,,False,0.16,3.0,2,,1,7.0,2,3.0,4,,0,2,3580.0,1974,1000000000.0,nan,False
962,24,False,no,1269.0,,19,1,Life Sciences,888.0,1,M,,2,1, labORatOry TEcHniCIAn ,4,,,10778,0,,,0.17,3.0,4,,0,,2,2.0,5,,3,4,,1999,1000000000.0,nan,False
963,38,False,rarely,395.0, Sales ,9,3,Marketing,893.0,2,M,98,2,1, sALeS RePresenTAtivE ,2,,2899.0,12102,0,,,0.19,3.0,4,80.0,1,3.0,3,3.0,2,,1,2,2899.0,1985,1000000000.0,Sales,True
964,29,True,rarely,341.0,,1,3,Medical,896.0,2,F,48,2,1, sAlES REPreSentAtiVe ,3,,,23522,6,True,True,0.19,3.0,3,80.0,3,5.0,3,3.0,3,,0,2,,1994,1000000000.0,nan,False
965,43,False,frequently,,,1,3,Life Sciences,902.0,4,F,33,3,2, hEaLtHCaRE rEPReSeNTAtIvE ,4,Married,5562.0,21782,4,True,,0.13,3.0,2,80.0,1,12.0,2,2.0,5,,2,2,5562.0,1980,1000000000.0,nan,True
966,28,False,rarely,821.0,,5,4,Medical,916.0,1,M,98,3,2, SAlES exEcuTiVE ,4,Single,,24252,1,,,0.14,3.0,2,80.0,0,4.0,3,3.0,4,,0,2,,1995,1000000000.0,nan,False
967,20,True,rarely,500.0,,2,3,,922.0,3,F,49,2,1, SaLEs repReSEnTATiVE ,3,Single,,22052,1,True,,0.13,3.0,4,,0,2.0,3,2.0,2,,0,2,,2003,1000000000.0,nan,True
968,47,False,,1454.0,,2,4,Life Sciences,925.0,4,F,65,2,1, SALeS RePreSenTATiVe ,4,Single,,13137,1,,True,0.18,3.0,1,,0,3.0,3,2.0,3,,1,2,,1976,1000000000.0,nan,True
969,22,True,rarely,617.0,,3,1,Life Sciences,,2,F,34,3,2, mAnuFACTuRinG diReCToR ,3,Married,,10022,0,True,True,0.19,3.0,1,,1,4.0,3,4.0,3,,0,2,,2001,1000000000.0,nan,
970,28,False,,995.0,,9,3,Medical,930.0,3,F,77,3,1, ResEARch SCIENtIST ,3,Divorced,2377.0,9834,5,,False,0.18,3.0,2,,1,6.0,2,3.0,2,,2,2,2377.0,1995,1000000000.0,nan,True
971,39,True,,1122.0, Research & Development ,6,3,Medical,,4,M,70,3,1, LABORAToRy tEchNICiAn ,1,Married,2404.0,4303,7,,,0.21,4.0,4,,0,,2,1.0,2,,2,2,2404.0,1984,1000000000.0,Research & Development,True
972,33,False,rarely,1198.0, Research & Development ,1,4,,939.0,3,M,100,2,1, ResEArch sCIEnTiST ,1,Single,2799.0,3339,3,True,,0.11,3.0,2,,0,,1,3.0,3,,0,2,2799.0,1990,1000000000.0,Research & Development,False
973,36,False,rarely,188.0, Research & Development ,7,4,Other,,2,M,65,3,1, ReSEArcH sCIeNtist ,4,Single,,23293,2,True,,0.18,3.0,3,80.0,0,8.0,6,3.0,6,,0,1,,1987,1000000000.0,Research & Development,True
974,35,False,rarely,1219.0,,48,3,,975.0,3,F,86,3,2, SalES eXEcuTIvE ,3,,,6179,1,,,0.16,3.0,2,,0,5.0,3,3.0,5,,1,0,,1988,1000000000.0,nan,True
975,31,True,,335.0,,9,2,Medical,991.0,3,M,46,2,1, resEarcH ScIENTIsT ,1,Single,,10322,0,,True,0.22,4.0,1,,0,4.0,0,3.0,3,,1,2,,1992,1000000000.0,nan,False
976,33,False,rarely,461.0,,13,1,Life Sciences,995.0,2,F,53,3,1, rEseaRcH scIEnTiST ,4,Single,3452.0,17241,3,True,,0.18,3.0,1,,0,5.0,4,3.0,3,,0,2,3452.0,1990,1000000000.0,nan,False
977,27,False,,1134.0,,24,4,,1001.0,24,F,37,3,1, LABorATORY tecHNICiaN ,2,Marreid,2811.0,12086,9,True,False,0.14,3.0,2,,1,4.0,2,3.0,2,,2,2,2811.0,1996,1000000000.0,nan,False
978,30,True,rarely,138.0,,22,3,,,1,F,48,3,1, rESeaRCH sCIenTisT ,3,Married,,11539,4,True,,0.11,3.0,2,,0,,2,,5,,0,1,,1993,1000000000.0,nan,True
979,24,False,,1206.0,,17,1,Medical,,4,F,41,2,2, MANuFActurING dIRectOr ,3,Divorced,4377.0,24117,1,True,False,0.15,3.0,2,,2,5.0,6,3.0,4,,3,2,4377.0,1999,1000000000.0,nan,False
980,35,True,rarely,622.0, Research & Development ,14,4,Other,1010.0,3,M,39,2,1, LaBoRaTory techNICIAN ,2,Divorced,,10074,1,True,True,0.24,4.0,4,80.0,1,5.0,2,1.0,4,,0,2,,1988,1000000000.0,Research & Development,False
981,30,True,,109.0,,5,3,,1017.0,2,F,60,3,1, LaBORATORY TechNiCIAn ,2,,,25725,0,,,0.17,3.0,1,,0,4.0,3,3.0,3,,1,2,,1993,1000000000.0,nan,
982,48,False,rarely,277.0, Research & Development ,6,3,,1022.0,1,M,97,2,2, hEaLThcARE rEpresEntATiVE ,3,,4240.0,13119,2,True,False,0.13,3.0,4,,0,19.0,0,3.0,2,,2,2,4240.0,1975,1000000000.0,Research & Development,True
983,41,False,rarely,549.0,,7,2,Medical,,4,F,42,3,2, MAnUFaCturinG DiReCtOR ,3,,,23371,6,True,,0.14,3.0,2,,0,8.0,6,3.0,2,,2,1,,1982,1000000000.0,nan,False
984,27,False,,1055.0, Research & Development ,2,4,,1027.0,1,F,47,3,2, mANufActuRIng DirECTOR ,4,,4227.0,4658,0,True,,0.18,3.0,2,,1,,2,,3,,2,2,4227.0,1996,1000000000.0,Research & Development,True
985,35,False,rarely,802.0, Research & Development ,10,3,Other,1028.0,2,M,45,3,1, laBOraTOrY TecHNIcIan ,4,,3917.0,9541,1,,False,0.2,4.0,1,,1,3.0,4,2.0,3,,1,2,3917.0,1988,1000000000.0,Research & Development,False
986,26,True,no,265.0,,29,2,Medical,1037.0,2,M,79,1,2, SAleS ExeCutiVE ,1,Single,4969.0,21813,8,True,False,0.18,3.0,4,80.0,0,,6,3.0,2,,2,2,4969.0,1997,1000000000.0,nan,True
987,33,False,no,1038.0, Sales ,8,1,Life Sciences,1044.0,2,F,,2,1, sALES ReprEsentatiVE ,4,,,21437,0,True,,0.19,3.0,4,,0,,2,2.0,2,,2,2,,1990,1000000000.0,Sales,False
988,26,True,,342.0,,2,3,Life Sciences,1053.0,1,M,57,3,1, rEsEaRCH SCIenTiSt ,1,Married,2042.0,15346,6,True,,0.14,3.0,2,,1,6.0,2,3.0,3,,1,2,2042.0,1997,1000000000.0,nan,True
989,38,False,frequently,1186.0,,3,4,,,3,M,44,3,1, ReseaRCH SciEntISt ,3,,2821.0,2997,3,True,False,0.16,3.0,1,,1,8.0,2,3.0,2,,2,2,2821.0,1985,1000000000.0,nan,False
990,46,False,,430.0,,47,4,Medical,1069.0,47,M,40,3,5, RESeArCH dIrEcTOR ,4,,,21445,9,,False,0.17,3.0,4,80.0,2,23.0,0,3.0,2,,2,2,,1977,1000000000.0,nan,
991,20,True,,769.0,,9,3,Marketing,1077.0,4,F,54,3,1, SALES RePrEsenTatIVE ,4,Single,,17205,1,True,True,0.14,3.0,2,80.0,0,2.0,3,3.0,2,,0,2,,2003,1000000000.0,nan,True
992,30,False,,1176.0,,20,3,Other,1084.0,20,M,85,3,2, mAnUfACtURInG DiRECTor ,1,Marreid,9957.0,9096,0,,,0.15,3.0,3,,1,7.0,1,2.0,6,,0,2,9957.0,1993,1000000000.0,nan,False
993,27,False,no,1277.0,,8,5,,1094.0,1,M,87,1,1, LAboRaToRY tEchNiciAN ,3,Married,,5869,1,,,0.19,3.0,4,80.0,3,3.0,4,,3,,1,2,,1996,1000000000.0,nan,False
994,55,False,,1091.0,,2,1,,1096.0,4,M,65,3,3, MANufacTuRING DIrECtOr ,2,Married,,15813,3,,False,0.18,3.0,2,,1,23.0,4,3.0,3,,1,2,,1968,1000000000.0,nan,True
995,33,False,rarely,654.0,,5,3,Life Sciences,1099.0,4,M,34,2,3, healtHCare RePrEseNtAtIvE ,4,,,21214,4,,False,0.15,3.0,3,,1,,2,3.0,3,,1,2,,1990,1000000000.0,nan,True
996,28,False,,895.0,,15,2,Life Sciences,1102.0,1,M,50,3,1, LAbORATORy technIciAn ,3,,2207.0,22482,1,,False,0.16,3.0,4,,1,4.0,5,2.0,4,,2,2,2207.0,1995,1000000000.0,nan,True
997,34,False,,618.0,,3,1,Life Sciences,1103.0,1,M,45,3,2, heaLtHcARe rePRESEntatIVe ,4,,7756.0,22266,0,True,False,0.17,3.0,3,,0,,1,2.0,6,,0,4,7756.0,1989,1000000000.0,nan,True
998,33,True,,1017.0,,25,3,Medical,1108.0,1,M,55,2,1, REseARCh SCIenTist ,2,Single,,2993,4,,True,0.2,4.0,2,,0,5.0,0,3.0,2,,2,2,,1990,1000000000.0,nan,False
999,33,False,,970.0,,7,3,Life Sciences,1114.0,4,F,30,3,2, SaleS eXeCuTIvE ,2,Married,,13401,0,True,False,0.17,3.0,3,80.0,1,4.0,3,3.0,3,,0,2,,1990,1000000000.0,nan,False
1000,21,False,,984.0,,1,1,,1131.0,4,F,70,2,1, ResEarCH scIeNtiST ,2,Single,2070.0,25326,1,True,True,0.11,3.0,3,80.0,0,2.0,6,4.0,2,,2,2,2070.0,2002,1000000000.0,nan,
1001,31,False,frequently,793.0,,20,3,,1135.0,3,M,67,4,1, SALEs REPREsEntatIve ,4,Married,2791.0,21981,0,,False,0.12,,1,,1,3.0,4,3.0,2,,2,2,2791.0,1992,1000000000.0,nan,True
1002,35,False,,1182.0,,11,2,Marketing,,4,M,54,3,2, salES eXECuTive ,4,Divorced,,18500,1,,,0.11,3.0,4,,1,5.0,3,3.0,5,,0,2,,1988,1000000000.0,nan,True
1003,34,False,,1003.0,,2,2,,1140.0,4,M,95,3,2, mAnUfACTURing dIreCToR ,3,Single,,15834,2,,False,0.11,3.0,4,80.0,0,,3,,3,,0,2,,1989,1000000000.0,nan,True
1004,33,True,,603.0,,9,4,,1157.0,1,F,77,3,2, salEs ExeCUTIvE ,1,Single,8224.0,18385,0,,,0.17,3.0,1,,0,6.0,3,3.0,5,,0,3,8224.0,1990,1000000000.0,nan,False
1005,31,True,,874.0, Research & Development ,15,3,Medical,1160.0,3,M,72,3,1, laBoRatoRy TEChNICiAN ,3,,2610.0,6233,1,,False,0.12,3.0,3,,1,,5,2.0,2,,2,2,2610.0,1992,1000000000.0,Research & Development,True
1006,37,False,rarely,367.0,,25,2,,1161.0,3,F,52,2,2, HEaltHcARE rEPReSeNtativE ,4,,5731.0,17171,7,True,False,0.13,3.0,3,,2,9.0,2,3.0,6,,1,3,5731.0,1986,1000000000.0,nan,
1007,27,False,rarely,199.0,,6,3,,1162.0,4,M,55,2,1, ResEARCH sCIEnTisT ,3,Married,2539.0,7950,1,True,False,0.13,,3,,1,4.0,0,3.0,4,2.0,2,2,2539.0,1996,1000000000.0,nan,True
1008,35,False,frequently,,,4,4,Other,1185.0,4,M,,2,1, lABORaTOry TEcHnICIaN ,4,Married,2376.0,26537,1,,,0.13,3.0,2,,1,2.0,2,4.0,2,,2,2,2376.0,1988,1000000000.0,nan,
1009,56,False,,718.0,,4,4,,,4,F,92,3,5, MAnAGEr ,1,Divorced,,18575,4,True,False,0.13,3.0,4,,1,28.0,2,3.0,5,,4,2,,1967,1000000000.0,nan,
1010,45,False,,1457.0, Research & Development ,7,3,Medical,1195.0,1,F,83,3,1, ReSEarch scIeNTIsT ,3,,,20100,4,,True,0.19,3.0,3,,1,,2,,3,,0,2,,1978,1000000000.0,Research & Development,True
1011,20,False,rarely,805.0,,3,3,,,1,M,87,2,1, lABOrAtOry tEChNician ,3,Single,,12828,1,,,0.12,3.0,1,,0,2.0,2,2.0,2,,1,2,,2003,1000000000.0,nan,True
1012,50,False,frequently,1421.0,,2,3,,,4,F,30,3,4, mAnaGeR ,1,,,9490,2,,False,0.22,4.0,3,80.0,1,,3,,2,,2,2,,1973,1000000000.0,nan,
1013,46,False,,1450.0,,15,2,Life Sciences,1217.0,4,M,52,3,5, rESEArcH diReCTOr ,2,,19081.0,10849,5,True,,0.11,3.0,1,,1,25.0,2,3.0,4,,0,3,19081.0,1977,1000000000.0,nan,True
1014,32,False,,116.0,,13,3,Other,1234.0,3,F,77,2,1, LAboRaTory TEChNiCiaN ,2,Married,2743.0,7331,1,True,False,0.2,4.0,3,80.0,1,2.0,2,3.0,2,,2,2,2743.0,1991,1000000000.0,nan,True
1015,35,False,,1212.0,,8,2,,,3,F,78,2,3, SalES eXEcUtive ,4,Married,,13755,4,,,0.11,3.0,2,,1,16.0,6,2.0,13,,4,12,,1988,1000000000.0,nan,False
1016,29,False,,1010.0,,1,3,Life Sciences,,1,F,97,3,1, RESeARcH sCIeNTist ,4,Divorced,3760.0,5598,1,True,False,0.15,3.0,1,,3,3.0,5,,3,,1,2,3760.0,1994,1000000000.0,nan,True
1017,21,True,frequently,,,10,2,,,1,F,45,2,1, LaboratoRy teCHNIcian ,3,,,25308,1,,,0.2,4.0,3,,0,2.0,2,1.0,2,,2,2,,2002,1000000000.0,nan,True
1018,34,False,rarely,131.0,,2,3,Marketing,,3,F,86,3,2, saLEs ExecUtive ,1,,4538.0,6039,0,,,0.12,3.0,4,,0,4.0,3,3.0,3,,0,2,4538.0,1989,1000000000.0,nan,True
1019,28,False,,791.0,,1,4,Medical,1286.0,4,M,44,3,1, LaBoRaToRy tEChniciAN ,3,Single,,6842,0,,True,0.11,3.0,3,80.0,0,,2,2.0,4,,0,2,,1995,1000000000.0,nan,False
1020,35,False,rarely,735.0,,6,1,Life Sciences,1291.0,3,M,66,3,1, RESEARcH sCIENTIsT ,3,Married,,6020,0,,True,0.14,,4,80.0,0,4.0,3,3.0,3,,2,2,,1988,1000000000.0,nan,False
1021,28,False,frequently,193.0,,2,3,Life Sciences,,4,M,52,2,1, lAbOrATORy tEChNiciAn ,4,Married,3867.0,14222,1,,,0.12,3.0,2,,1,,2,3.0,2,,2,2,3867.0,1995,1000000000.0,nan,False
1022,28,False,rarely,640.0,,1,3,Technical Degree,1301.0,4,M,84,3,1, ResEARCH scIENTISt ,1,Single,2080.0,4732,2,True,,0.11,3.0,2,,0,5.0,2,2.0,3,,1,2,2080.0,1995,1000000000.0,nan,False
1023,25,False,,266.0, Research & Development ,1,3,Medical,1303.0,4,F,40,3,1, researCh SCientIsT ,2,Single,2096.0,18830,1,True,,0.18,3.0,4,80.0,0,,3,2.0,2,,2,1,2096.0,1998,1000000000.0,Research & Development,False
1024,58,False,,848.0,,23,4,Life Sciences,1308.0,1,M,88,3,1, reseARcH sCiEntiST ,3,,,26076,1,True,,0.12,3.0,4,,2,,3,3.0,2,,2,2,,1965,1000000000.0,nan,True
1025,39,True,,,,23,3,Medical,,3,M,93,3,1, rEseArCh scIENtiST ,1,Single,3904.0,22154,0,True,,0.13,3.0,1,,0,6.0,2,3.0,5,,0,3,3904.0,1984,1000000000.0,nan,False
1026,30,False,rarely,1138.0,,6,3,Technical Degree,1311.0,1,F,48,2,2, laborAtOry tEChnICiAn ,4,Married,4627.0,23631,0,True,False,0.12,3.0,1,,1,10.0,6,3.0,9,,6,7,4627.0,1993,1000000000.0,nan,
1027,50,False,,,,46,3,Life Sciences,1317.0,46,F,43,3,4, REseaRch dIrECtor ,1,Marreid,,22422,4,,,0.11,3.0,2,80.0,0,,2,,3,,1,2,,1973,1000000000.0,nan,True
1028,41,False,,256.0,,10,2,Medical,1329.0,3,M,40,1,2, sALeS EXecuTIVe ,2,Single,,22074,1,,False,0.13,3.0,1,,0,19.0,4,3.0,19,,11,9,,1982,1000000000.0,nan,True
1029,31,True,,,,1,3,,1331.0,4,F,54,3,1, SaLES REPrEsENTAtivE ,2,,2302.0,8319,1,,True,0.11,3.0,1,80.0,0,,2,4.0,3,,2,2,2302.0,1992,1000000000.0,nan,False
1030,44,True,,935.0,,3,3,Life Sciences,1333.0,1,M,89,3,1, laBorATorY TeChniCiAN ,1,,,14669,4,True,False,0.12,,3,,0,10.0,4,4.0,3,,1,2,,1979,1000000000.0,nan,True
1031,40,False,no,458.0, Research & Development ,16,2,,,3,M,74,3,1, ReseaRch scIENTisT ,3,Divorced,,8532,9,,False,0.16,3.0,2,,1,6.0,0,3.0,4,,0,0,,1983,1000000000.0,Research & Development,
1032,25,False,rarely,882.0, Research & Development ,19,1,Medical,1358.0,4,M,67,3,1, lAboRaToRY teChNICIan ,4,Married,,9075,3,,,0.11,3.0,3,,3,,6,2.0,3,,1,2,,1998,1000000000.0,Research & Development,False
1033,40,False,rarely,329.0,,1,4,Life Sciences,1361.0,2,M,88,3,1, LaBOratoRy TECHNICiAn ,2,,,6762,3,True,False,0.22,4.0,3,80.0,1,7.0,3,3.0,4,,0,3,,1983,1000000000.0,nan,True
1034,51,False,rarely,,,11,2,Technical Degree,,4,F,82,2,4, MAnUfaCTurinG DirectOR ,2,,,24439,3,,False,0.16,3.0,2,80.0,0,,1,2.0,5,,0,3,,1972,1000000000.0,nan,True
1035,27,False,frequently,793.0,,2,1,Life Sciences,1371.0,4,M,43,1,2, sales executiVE ,4,Single,5071.0,20392,3,True,False,0.2,4.0,2,,0,,3,3.0,6,,0,0,5071.0,1996,1000000000.0,nan,False
1036,35,True,,662.0,,18,4,Marketing,1380.0,4,F,67,3,2, Sales EXEcuTive ,3,Married,,23288,0,True,,0.18,3.0,3,,1,5.0,0,2.0,4,,3,2,,1988,1000000000.0,nan,True
1037,38,False,,693.0,,7,3,,,4,M,57,4,1, ReseARCh ScIEntIsT ,3,divorced,,15748,1,True,False,0.11,3.0,4,,3,4.0,2,3.0,4,,0,3,,1985,1000000000.0,nan,True
1038,31,True,,,,22,4,,1389.0,4,M,98,3,2, ManUFacTUriNG dirEctOR ,3,Married,,21057,1,,,0.15,3.0,4,,2,10.0,3,2.0,10,,6,7,,1992,1000000000.0,nan,
1039,51,False,,541.0,,2,3,,,2,M,52,3,3, SalEs EXeCUtIVe ,2,,10596.0,15395,2,,,0.11,3.0,2,,0,14.0,5,3.0,4,,3,2,10596.0,1972,1000000000.0,nan,True
1040,41,False,,1200.0,,22,3,,1392.0,4,F,75,3,2, rESEArch ScIEnTIst ,4,,5467.0,13953,3,,,0.14,3.0,1,,2,12.0,4,2.0,6,,3,3,5467.0,1982,1000000000.0,nan,False
1041,32,False,,499.0,,2,1,Marketing,1396.0,3,M,36,3,2, saLeS EXeCuTiVe ,2,Married,,20497,0,,True,0.13,3.0,1,,3,4.0,3,2.0,3,,1,2,,1991,1000000000.0,nan,True
1042,25,False,rarely,1372.0,,18,1,Life Sciences,,1,M,93,4,2, salES ExEcuTIVE ,3,Married,,12477,2,True,False,0.11,3.0,2,80.0,0,6.0,3,2.0,3,,1,2,,1998,1000000000.0,nan,False
1043,27,False,,,,10,3,Marketing,1403.0,4,F,98,2,2, SaleS ExECUTIvE ,4,Married,5769.0,7100,1,,True,0.11,3.0,4,80.0,0,,3,3.0,6,2.0,4,4,5769.0,1996,1000000000.0,nan,True
1044,27,True,rarely,,,22,4,Life Sciences,1405.0,4,F,51,3,1, rEseARch ScIEnTIst ,3,Single,2394.0,25681,1,True,True,0.13,,4,,0,8.0,2,3.0,8,,7,7,2394.0,1996,1000000000.0,nan,True
1045,37,False,,1462.0,,11,3,Medical,1411.0,1,F,94,3,1, labORATory teCHNiCian ,3,Single,3629.0,19106,4,,False,0.18,3.0,1,80.0,0,8.0,6,3.0,3,,0,2,3629.0,1986,1000000000.0,nan,
1046,35,False,frequently,200.0,,18,2,Life Sciences,1412.0,3,M,60,3,3, MAnufAcTUrinG dIrEcTOr ,4,,9362.0,19944,2,True,False,0.11,3.0,3,,0,10.0,2,3.0,2,,2,2,9362.0,1988,1000000000.0,nan,True
1047,25,False,,949.0,,1,3,,1415.0,1,M,81,3,1, LaBORatOrY TeChNICiaN ,4,,3229.0,4910,4,True,False,0.11,3.0,2,,1,7.0,2,2.0,3,,0,2,3229.0,1998,1000000000.0,nan,
1048,30,False,,,,7,4,Marketing,1428.0,4,F,73,3,2, sALES exEcuTIVe ,1,Divorced,,12761,7,,False,0.14,3.0,2,80.0,2,,3,3.0,3,,0,2,,1993,1000000000.0,nan,True
1049,31,False,,182.0, Research & Development ,8,5,Life Sciences,,1,F,93,3,4, rEsEaRCh diReCtOR ,2,,16422.0,8847,3,,False,0.11,3.0,3,,0,,3,4.0,3,,1,0,16422.0,1992,1000000000.0,Research & Development,True
1050,36,False,,329.0,,16,4,Marketing,1436.0,3,F,98,2,2, SaLEs eXEcUtiVe ,1,,5647.0,13494,4,,False,0.13,3.0,1,80.0,2,11.0,3,2.0,3,,0,2,5647.0,1987,1000000000.0,nan,False
1051,25,True,rarely,383.0,,9,2,,1439.0,1,M,68,2,1, SALEs RePREsentAtIVe ,1,,4400.0,15182,3,,False,0.12,3.0,1,80.0,0,6.0,2,3.0,3,,2,2,4400.0,1998,1000000000.0,nan,
1052,56,False,,1255.0,,1,2,Life Sciences,1441.0,1,F,90,3,1, rEsEarcH sCieNTIsT ,1,,2066.0,10494,2,,,0.22,4.0,4,,1,5.0,3,4.0,3,,1,0,2066.0,1967,1000000000.0,nan,
1053,41,False,,,,5,5,Medical,1448.0,2,M,90,4,1, rEseaRCh SCIeNtIST ,3,,,5561,2,,,0.12,3.0,1,,0,7.0,5,,4,,0,3,,1982,1000000000.0,nan,True
1054,31,False,rarely,1398.0,,8,2,,,4,F,96,4,1, hUMaN rESoUrCES ,2,,,24609,9,True,False,0.18,,4,,0,8.0,3,3.0,3,,0,2,,1992,1000000000.0,nan,
1055,31,True,frequently,523.0, Research & Development ,2,3,Life Sciences,1464.0,2,M,94,3,1, labORAtoRy tEcHNICIAN ,4,,,21081,6,True,,0.13,3.0,3,,1,7.0,2,1.0,2,2.0,2,2,,1992,1000000000.0,Research & Development,True
1056,48,False,,1221.0, Sales ,7,3,Marketing,1466.0,3,M,96,3,2, SAlES exeCutive ,1,Divorced,5486.0,24795,4,True,False,0.11,3.0,1,,3,,3,3.0,2,,2,2,5486.0,1975,1000000000.0,Sales,False
1057,34,True,,1107.0,,9,4,,1467.0,1,F,52,3,1, HUMaN RESourcEs ,3,Married,,3072,1,,False,0.15,3.0,4,,0,2.0,0,3.0,2,,2,2,,1989,1000000000.0,nan,False
1058,44,False,,981.0,,5,3,Life Sciences,1471.0,3,M,90,2,1, LaBoRatORy TECHNICian ,3,Single,3162.0,7973,3,True,,0.14,3.0,4,80.0,0,7.0,5,3.0,5,,0,3,3162.0,1979,1000000000.0,nan,False
1059,49,False,rarely,1495.0, Research & Development ,5,4,,1473.0,1,M,96,3,2, hEalthCaRe reprEseNTaTiVe ,3,Married,6651.0,21534,2,True,False,0.14,,2,80.0,1,20.0,0,2.0,3,,1,2,6651.0,1974,1000000000.0,Research & Development,True
1060,44,False,,1467.0,,20,3,Life Sciences,1475.0,4,M,49,3,1, rEsEarCH SCIeNtist ,2,,3420.0,21158,1,True,,0.13,3.0,3,,0,6.0,3,2.0,5,,1,3,3420.0,1979,1000000000.0,nan,False
1061,28,True,,1496.0,,1,3,,1486.0,1,M,92,3,1, sAleS represENtATIVE ,3,Married,2909.0,15747,3,,,0.15,3.0,4,,1,5.0,3,4.0,3,,1,2,2909.0,1995,1000000000.0,nan,False
1062,44,False,frequently,1193.0, Research & Development ,2,1,,,2,M,86,3,3, ManufacTURInG DIRECtOR ,3,Single,,19719,5,True,,0.18,,2,,0,16.0,2,2.0,2,,2,2,,1979,1000000000.0,Research & Development,
1063,55,False,rarely,1229.0,,4,4,Life Sciences,,4,M,30,3,2, HealThcare REpresenTATIve ,3,Married,,16143,0,,,0.16,3.0,2,,0,4.0,2,3.0,3,,1,2,,1968,1000000000.0,nan,True
1064,28,False,frequently,467.0,,7,3,Life Sciences,1507.0,3,M,55,3,2, sales exEcutiVe ,1,Single,4898.0,11827,0,,,0.14,3.0,4,,0,5.0,5,3.0,4,,1,3,4898.0,1995,1000000000.0,nan,
1065,49,False,rarely,271.0,,45,2,Medical,1509.0,45,F,43,2,2, LAbORatORy TEcHniCIaN ,1,Marreid,,23070,4,,,0.25,4.0,1,,1,10.0,3,3.0,3,,1,2,,1974,1000000000.0,nan,
1066,29,False,frequently,410.0,,2,1,Life Sciences,1513.0,4,F,97,3,1, lABoRAToRY tECHNICIaN ,2,,3180.0,4668,0,,False,0.13,3.0,3,,3,,3,3.0,3,,0,2,3180.0,1994,1000000000.0,nan,False
1067,32,False,,495.0,,10,3,,1516.0,3,M,64,3,3, maNAgEr ,4,,11244.0,21072,2,,,0.25,,2,80.0,0,10.0,5,4.0,5,,0,0,11244.0,1991,1000000000.0,nan,
1068,31,True,frequently,561.0,,3,3,Life Sciences,1537.0,4,F,33,3,1, reSeaRCh scIEntist ,3,,,4156,1,True,False,0.12,3.0,1,,0,7.0,2,,7,,7,7,,1992,1000000000.0,nan,True
1069,40,False,,1142.0,,43,2,Life Sciences,1552.0,4,M,72,3,2, healTHcARE rEPrEseNtatIve ,4,Divorced,4069.0,8841,3,True,,0.18,3.0,3,,0,8.0,2,3.0,2,,2,2,4069.0,1983,1000000000.0,nan,False
1070,36,False,rarely,1157.0,,2,4,Life Sciences,,3,M,70,3,1, salES RepREsenTAtIvE ,4,,,17001,3,True,True,0.21,4.0,4,,0,7.0,3,2.0,3,,1,2,,1987,1000000000.0,nan,False
1071,33,False,,1242.0,,8,4,Life Sciences,1560.0,1,M,46,3,2, SAleS eXEcUtiVe ,1,,6392.0,10589,2,True,False,0.13,3.0,4,,1,,6,1.0,2,,2,2,6392.0,1990,1000000000.0,nan,False
1072,30,False,,1288.0, Sales ,14,4,,1568.0,14,M,33,3,3, sAles exEcUtIve ,2,Marreid,,17799,3,True,,0.12,3.0,2,,1,9.0,3,3.0,4,,1,3,,1993,1000000000.0,Sales,
1073,38,True,rarely,903.0,,2,3,Medical,1573.0,3,M,81,3,2, ManUFaCTuRiNg dIRECTOR ,2,Married,4855.0,7653,4,,,0.11,3.0,1,,2,,2,3.0,5,,1,4,4855.0,1985,1000000000.0,nan,False
1074,48,False,rarely,1108.0, Research & Development ,15,4,,1576.0,3,F,65,3,1, reseARCh SCieNTisT ,1,Married,,16530,8,,,0.12,3.0,4,,1,,3,2.0,8,,7,6,,1975,1000000000.0,Research & Development,
1075,34,False,,1351.0, Research & Development ,1,4,,1580.0,2,M,45,3,2, reSEarcH scIENtISt ,4,,,13008,9,True,False,0.17,3.0,2,,1,,3,2.0,2,,2,1,,1989,1000000000.0,Research & Development,True
1076,38,False,rarely,437.0,,16,3,Life Sciences,1583.0,2,F,90,3,2, SAlES execUtiVe ,2,Single,,16379,2,True,False,0.12,3.0,2,,0,8.0,5,4.0,3,,1,2,,1985,1000000000.0,nan,False
1077,35,False,rarely,,,10,4,,1587.0,1,F,51,3,2, healthCAre rePReseNTatIVe ,3,Single,,4223,3,,True,0.16,3.0,3,80.0,0,,4,3.0,5,,0,4,,1988,1000000000.0,nan,
1078,23,False,,977.0,,10,3,,1592.0,4,M,45,4,1, rESEarcH SCIEnTist ,3,Married,,12826,2,,False,0.16,3.0,4,,1,4.0,2,3.0,2,,2,2,,2000,1000000000.0,nan,True
