,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_current_manager,date_birth,remote_work,grupo
911,False,rarely,232.0,,19,3,technical degree,611.0,4.0,m,34.0,3,2,manufacturing director,4,divorced,4262.0,22645,4,False,0.12,3.0,2,2,8.0,2,4.0,3,1,2,1994,True,control
912,False,frequently,1034.0,research & development,18,1,medical,624.0,1.0,f,86.0,3,3,healthcare representative,3,married,10527.0,8984,5,False,0.11,3.0,4,0,,3,2.0,2,1,2,1977,True,control
913,True,,1474.0,sales,11,4,other,631.0,4.0,m,,4,2,sales executive,3,,,23914,8,,0.12,3.0,4,0,,2,3.0,4,1,2,1991,True,control
914,False,,,,24,3,medical,632.0,4.0,m,38.0,3,1,sales representative,4,,2400.0,5530,0,False,0.13,3.0,3,2,3.0,3,3.0,2,2,1,1999,False,control
915,False,rarely,538.0,,25,2,,652.0,1.0,m,54.0,2,2,laboratory technician,4,single,3681.0,14004,4,False,0.14,3.0,4,0,,3,3.0,3,0,2,1988,False,control
916,False,,622.0,,2,4,life sciences,659.0,3.0,f,81.0,3,2,healthcare representative,4,married,,5718,1,False,0.13,3.0,2,2,10.0,4,3.0,10,2,2,1981,True,control
917,False,rarely,1236.0,,1,4,,664.0,4.0,f,40.0,2,4,manager,1,married,,17997,7,False,0.11,3.0,1,1,21.0,3,1.0,3,0,2,1975,True,variante
918,False,rarely,1112.0,,1,4,,665.0,1.0,f,50.0,2,2,human resources,3,,,26894,4,False,0.11,,2,0,10.0,1,4.0,2,0,2,1979,,control
919,False,,204.0,sales,14,3,,666.0,3.0,f,31.0,3,1,sales representative,3,,,2912,1,True,0.18,3.0,4,2,8.0,3,3.0,8,0,6,1989,,control
920,False,,1343.0,,22,1,technical degree,,3.0,m,49.0,3,1,sales representative,3,,3447.0,24444,1,,0.11,,3,0,,2,3.0,3,1,2,2002,,control
921,False,rarely,1315.0,,3,4,,671.0,4.0,m,35.0,3,5,manager,4,,19513.0,9358,4,,0.12,3.0,1,1,26.0,2,4.0,2,0,1,1979,True,control
922,False,rarely,,,6,1,medical,675.0,1.0,m,69.0,3,1,research scientist,3,married,,12145,0,,0.2,4.0,4,0,,3,3.0,2,2,2,2001,,control
923,False,rarely,991.0,,6,3,,686.0,3.0,f,71.0,3,1,laboratory technician,4,,2659.0,17759,1,True,0.13,,3,1,,2,3.0,3,0,2,1997,False,control
924,False,,913.0,,9,2,medical,699.0,2.0,m,48.0,2,2,manufacturing director,2,,8847.0,13934,2,True,0.11,3.0,3,1,13.0,2,3.0,3,0,2,1987,True,variante
925,False,,1115.0,,3,4,medical,,1.0,m,54.0,2,1,research scientist,4,single,2045.0,15174,0,,0.13,3.0,4,0,5.0,0,3.0,4,1,1,1996,,control
926,False,rarely,885.0,,4,3,,705.0,1.0,m,58.0,4,1,research scientist,1,,,8544,2,,0.16,3.0,1,1,5.0,3,4.0,3,0,2,2000,False,variante
927,False,,810.0,,8,3,life sciences,707.0,4.0,m,57.0,4,2,sales executive,2,,4851.0,15678,0,False,0.22,4.0,3,1,4.0,4,3.0,3,1,2,1998,False,variante
928,False,,817.0,,14,1,,712.0,,m,56.0,4,2,sales executive,2,married,8120.0,18597,3,,0.12,3.0,4,0,,3,3.0,2,2,2,1975,True,variante
929,True,rarely,693.0,,3,2,life sciences,,1.0,f,65.0,3,2,sales executive,3,single,4577.0,24785,9,False,0.14,3.0,1,0,,3,3.0,2,2,0,1999,True,control
930,False,rarely,1179.0,,16,4,,732.0,1.0,m,84.0,3,2,sales executive,1,single,5405.0,11924,8,False,0.14,3.0,4,0,10.0,1,3.0,2,2,2,1963,False,variante
931,False,,316.0,,8,4,marketing,738.0,4.0,m,54.0,3,1,sales representative,2,married,,9983,7,False,0.15,3.0,4,1,4.0,2,3.0,2,2,2,1973,,variante
932,False,no,381.0,,24,3,,744.0,1.0,m,49.0,1,1,laboratory technician,3,single,3708.0,2104,2,,0.14,3.0,3,0,9.0,5,3.0,5,1,4,1979,False,control
933,False,frequently,217.0,,3,3,,746.0,4.0,f,49.0,3,4,sales executive,3,divorced,13770.0,10225,9,True,0.12,3.0,4,2,28.0,2,2.0,22,11,13,1976,True,control
934,True,,933.0,,19,3,,752.0,3.0,m,57.0,4,1,research scientist,3,divorced,,20366,6,,0.12,3.0,4,0,,2,3.0,2,2,2,1981,True,control
935,False,frequently,775.0,,15,3,life sciences,754.0,4.0,m,47.0,2,2,sales executive,4,married,,23683,3,,0.18,,3,1,7.0,5,3.0,2,2,2,1980,,control
936,False,,804.0,,2,1,,,4.0,f,86.0,2,1,research scientist,4,single,,22929,0,,0.2,4.0,4,0,5.0,2,2.0,4,2,3,1983,False,control
937,False,,1090.0,sales,10,3,,,4.0,m,83.0,3,1,sales representative,2,,2297.0,17967,1,False,0.14,3.0,4,2,,2,3.0,2,2,2,1994,False,variante
938,False,,346.0,,6,3,,769.0,4.0,m,86.0,3,2,laboratory technician,4,single,2450.0,10919,2,,0.17,3.0,4,0,19.0,4,3.0,2,2,2,1970,False,control
939,False,rarely,310.0,research & development,12,1,medical,,1.0,m,79.0,4,1,research scientist,3,single,,19630,1,,0.18,3.0,4,0,,3,3.0,2,0,2,2000,False,control
940,True,,725.0,,2,3,medical,,4.0,m,78.0,3,5,manager,1,,,21199,5,True,0.13,3.0,4,1,24.0,2,3.0,5,1,4,1968,False,variante
941,False,frequently,575.0,,1,2,life sciences,792.0,1.0,f,71.0,1,1,laboratory technician,4,,,5288,3,False,0.14,3.0,1,1,,2,3.0,2,2,0,1997,True,control
942,False,rarely,182.0,,1,4,,797.0,2.0,f,72.0,4,1,research scientist,4,single,,13551,2,False,0.16,3.0,3,0,,2,3.0,4,1,3,1989,False,control
943,False,,829.0,,8,1,marketing,800.0,3.0,m,84.0,3,2,sales executive,4,married,4342.0,24008,0,,0.19,3.0,2,1,5.0,3,3.0,4,1,1,1996,True,control
944,False,rarely,384.0,,8,4,,,1.0,f,72.0,3,1,sales representative,4,,2572.0,20317,1,False,0.16,3.0,2,1,3.0,1,2.0,3,0,2,1988,,control
945,False,rarely,921.0,,18,3,,806.0,4.0,m,38.0,1,1,laboratory technician,3,married,,24375,3,False,0.21,,3,2,7.0,2,3.0,2,0,2,1993,True,control
946,False,,1111.0,,8,2,,,3.0,f,93.0,3,2,sales executive,1,,6500.0,13305,5,False,0.17,3.0,2,1,,1,3.0,3,1,2,1989,True,variante
947,False,rarely,1325.0,research & development,25,4,life sciences,813.0,,f,82.0,3,2,laboratory technician,3,,3149.0,21821,8,,0.2,4.0,2,1,9.0,3,3.0,5,1,4,1971,True,control
948,True,rarely,118.0,,16,3,marketing,819.0,1.0,f,69.0,3,2,sales executive,1,single,5324.0,26507,5,,0.15,3.0,3,0,,3,3.0,3,0,2,1990,False,variante
949,False,rarely,1258.0,research & development,20,4,,,,f,40.0,4,1,research scientist,3,single,,13301,3,False,0.13,3.0,3,0,7.0,0,3.0,2,2,2,1988,False,control
950,True,,890.0,,2,4,,,3.0,m,,3,1,research scientist,3,single,4382.0,16374,6,False,0.17,3.0,4,0,5.0,3,2.0,2,2,1,1995,True,control
951,False,rarely,1041.0,,13,3,human resources,,3.0,m,36.0,3,1,human resources,2,married,,25527,4,,0.13,3.0,2,1,,2,3.0,5,0,4,1987,True,variante
952,False,frequently,702.0,research & development,16,4,,838.0,3.0,f,100.0,2,1,research scientist,4,single,2553.0,8306,1,False,0.16,3.0,3,0,6.0,3,3.0,5,1,3,1989,,control
953,False,,829.0,,3,2,,847.0,3.0,m,,3,1,human resources,4,,,2243,0,,0.19,3.0,3,1,4.0,1,1.0,3,0,2,1989,False,control
954,False,rarely,625.0,,4,3,,852.0,4.0,m,50.0,3,2,healthcare representative,2,single,5933.0,5197,9,,0.12,3.0,4,0,10.0,2,2.0,5,2,3,1979,True,variante
955,False,,,,13,4,life sciences,859.0,2.0,m,73.0,3,2,sales executive,4,divorced,4403.0,9250,2,,0.11,3.0,3,1,8.0,3,2.0,5,0,3,1991,,control
956,False,,661.0,,7,2,,,1.0,f,78.0,2,3,sales executive,4,married,10934.0,20715,7,True,0.18,3.0,4,1,35.0,3,3.0,5,0,4,1970,False,control
957,False,,,,1,2,life sciences,872.0,4.0,m,,2,2,manufacturing director,4,,,19146,6,,0.22,4.0,1,2,4.0,2,1.0,2,2,2,2001,False,control
958,False,rarely,986.0,,8,4,life sciences,874.0,1.0,m,62.0,4,1,laboratory technician,4,,,5044,2,True,0.24,4.0,3,1,10.0,2,2.0,3,0,2,1979,False,control
959,True,frequently,,,25,4,life sciences,881.0,4.0,f,96.0,3,1,research scientist,2,divorced,2022.0,16612,1,,0.19,3.0,1,1,10.0,3,2.0,10,7,8,1988,,variante
960,False,,583.0,,4,1,,885.0,3.0,m,87.0,2,2,sales executive,1,,4256.0,18154,1,False,0.12,3.0,1,0,5.0,1,4.0,5,0,3,1998,False,variante
961,False,rarely,1418.0,,1,3,technical degree,,3.0,f,36.0,3,1,research scientist,1,,3580.0,10554,2,False,0.16,3.0,2,1,7.0,2,3.0,4,0,2,1974,False,variante
962,False,no,1269.0,,19,1,life sciences,888.0,1.0,m,,2,1,laboratory technician,4,,,10778,0,,0.17,3.0,4,0,,2,2.0,5,3,4,1999,False,control
963,False,rarely,395.0,sales,9,3,marketing,893.0,2.0,m,98.0,2,1,sales representative,2,,2899.0,12102,0,,0.19,3.0,4,1,3.0,3,3.0,2,1,2,1985,True,variante
964,True,rarely,341.0,,1,3,medical,896.0,2.0,f,48.0,2,1,sales representative,3,,,23522,6,True,0.19,3.0,3,3,5.0,3,3.0,3,0,2,1994,False,control
965,False,frequently,,,1,3,life sciences,902.0,4.0,f,33.0,3,2,healthcare representative,4,married,5562.0,21782,4,,0.13,3.0,2,1,12.0,2,2.0,5,2,2,1980,True,control
966,False,rarely,821.0,,5,4,medical,916.0,1.0,m,98.0,3,2,sales executive,4,single,,24252,1,,0.14,3.0,2,0,4.0,3,3.0,4,0,2,1995,False,control
967,True,rarely,500.0,,2,3,,922.0,3.0,f,49.0,2,1,sales representative,3,single,,22052,1,,0.13,3.0,4,0,2.0,3,2.0,2,0,2,2003,True,control
968,False,,1454.0,,2,4,life sciences,925.0,4.0,f,65.0,2,1,sales representative,4,single,,13137,1,True,0.18,3.0,1,0,3.0,3,2.0,3,1,2,1976,True,control
969,True,rarely,617.0,,3,1,life sciences,,2.0,f,34.0,3,2,manufacturing director,3,married,,10022,0,True,0.19,3.0,1,1,4.0,3,4.0,3,0,2,2001,,control
970,False,,995.0,,9,3,medical,930.0,3.0,f,77.0,3,1,research scientist,3,divorced,2377.0,9834,5,False,0.18,3.0,2,1,6.0,2,3.0,2,2,2,1995,True,control
971,True,,1122.0,research & development,6,3,medical,,4.0,m,70.0,3,1,laboratory technician,1,married,2404.0,4303,7,,0.21,4.0,4,0,,2,1.0,2,2,2,1984,True,variante
972,False,rarely,1198.0,research & development,1,4,,939.0,3.0,m,100.0,2,1,research scientist,1,single,2799.0,3339,3,,0.11,3.0,2,0,,1,3.0,3,0,2,1990,False,variante
973,False,rarely,188.0,research & development,7,4,other,,2.0,m,65.0,3,1,research scientist,4,single,,23293,2,,0.18,3.0,3,0,8.0,6,3.0,6,0,1,1987,True,control
974,False,rarely,1219.0,,48,3,,975.0,3.0,f,86.0,3,2,sales executive,3,,,6179,1,,0.16,3.0,2,0,5.0,3,3.0,5,1,0,1988,True,control
975,True,,335.0,,9,2,medical,991.0,3.0,m,46.0,2,1,research scientist,1,single,,10322,0,True,0.22,4.0,1,0,4.0,0,3.0,3,1,2,1992,False,variante
976,False,rarely,461.0,,13,1,life sciences,995.0,2.0,f,53.0,3,1,research scientist,4,single,3452.0,17241,3,,0.18,3.0,1,0,5.0,4,3.0,3,0,2,1990,False,control
977,False,,1134.0,,24,4,,1001.0,,f,37.0,3,1,laboratory technician,2,married,2811.0,12086,9,False,0.14,3.0,2,1,4.0,2,3.0,2,2,2,1996,False,variante
978,True,rarely,138.0,,22,3,,,1.0,f,48.0,3,1,research scientist,3,married,,11539,4,,0.11,3.0,2,0,,2,,5,0,1,1993,True,control
979,False,,1206.0,,17,1,medical,,4.0,f,41.0,2,2,manufacturing director,3,divorced,4377.0,24117,1,False,0.15,3.0,2,2,5.0,6,3.0,4,3,2,1999,False,control
980,True,rarely,622.0,research & development,14,4,other,1010.0,3.0,m,39.0,2,1,laboratory technician,2,divorced,,10074,1,True,0.24,4.0,4,1,5.0,2,1.0,4,0,2,1988,False,variante
981,True,,109.0,,5,3,,1017.0,2.0,f,60.0,3,1,laboratory technician,2,,,25725,0,,0.17,3.0,1,0,4.0,3,3.0,3,1,2,1993,,variante
982,False,rarely,277.0,research & development,6,3,,1022.0,1.0,m,97.0,2,2,healthcare representative,3,,4240.0,13119,2,False,0.13,3.0,4,0,19.0,0,3.0,2,2,2,1975,True,control
983,False,rarely,549.0,,7,2,medical,,4.0,f,42.0,3,2,manufacturing director,3,,,23371,6,,0.14,3.0,2,0,8.0,6,3.0,2,2,1,1982,False,control
984,False,,1055.0,research & development,2,4,,1027.0,1.0,f,47.0,3,2,manufacturing director,4,,4227.0,4658,0,,0.18,3.0,2,1,,2,,3,2,2,1996,True,control
985,False,rarely,802.0,research & development,10,3,other,1028.0,2.0,m,45.0,3,1,laboratory technician,4,,3917.0,9541,1,False,0.2,4.0,1,1,3.0,4,2.0,3,1,2,1988,False,control
986,True,no,265.0,,29,2,medical,1037.0,2.0,m,79.0,1,2,sales executive,1,single,4969.0,21813,8,False,0.18,3.0,4,0,,6,3.0,2,2,2,1997,True,variante
987,False,no,1038.0,sales,8,1,life sciences,1044.0,2.0,f,,2,1,sales representative,4,,,21437,0,,0.19,3.0,4,0,,2,2.0,2,2,2,1990,False,control
988,True,,342.0,,2,3,life sciences,1053.0,1.0,m,57.0,3,1,research scientist,1,married,2042.0,15346,6,,0.14,3.0,2,1,6.0,2,3.0,3,1,2,1997,True,variante
989,False,frequently,1186.0,,3,4,,,3.0,m,44.0,3,1,research scientist,3,,2821.0,2997,3,False,0.16,3.0,1,1,8.0,2,3.0,2,2,2,1985,False,control
990,False,,430.0,,47,4,medical,1069.0,,m,40.0,3,5,research director,4,,,21445,9,False,0.17,3.0,4,2,23.0,0,3.0,2,2,2,1977,,control
991,True,,769.0,,9,3,marketing,1077.0,4.0,f,54.0,3,1,sales representative,4,single,,17205,1,True,0.14,3.0,2,0,2.0,3,3.0,2,0,2,2003,True,control
992,False,,1176.0,,20,3,other,1084.0,,m,85.0,3,2,manufacturing director,1,married,9957.0,9096,0,,0.15,3.0,3,1,7.0,1,2.0,6,0,2,1993,False,variante
993,False,no,1277.0,,8,5,,1094.0,1.0,m,87.0,1,1,laboratory technician,3,married,,5869,1,,0.19,3.0,4,3,3.0,4,,3,1,2,1996,False,control
994,False,,1091.0,,2,1,,1096.0,4.0,m,65.0,3,3,manufacturing director,2,married,,15813,3,False,0.18,3.0,2,1,23.0,4,3.0,3,1,2,1968,True,variante
995,False,rarely,654.0,,5,3,life sciences,1099.0,4.0,m,34.0,2,3,healthcare representative,4,,,21214,4,False,0.15,3.0,3,1,,2,3.0,3,1,2,1990,True,control
996,False,,895.0,,15,2,life sciences,1102.0,1.0,m,50.0,3,1,laboratory technician,3,,2207.0,22482,1,False,0.16,3.0,4,1,4.0,5,2.0,4,2,2,1995,True,control
997,False,,618.0,,3,1,life sciences,1103.0,1.0,m,45.0,3,2,healthcare representative,4,,7756.0,22266,0,False,0.17,3.0,3,0,,1,2.0,6,0,4,1989,True,control
998,True,,1017.0,,25,3,medical,1108.0,1.0,m,55.0,2,1,research scientist,2,single,,2993,4,True,0.2,4.0,2,0,5.0,0,3.0,2,2,2,1990,False,variante
999,False,,970.0,,7,3,life sciences,1114.0,4.0,f,30.0,3,2,sales executive,2,married,,13401,0,False,0.17,3.0,3,1,4.0,3,3.0,3,0,2,1990,False,variante
1000,False,,984.0,,1,1,,1131.0,4.0,f,70.0,2,1,research scientist,2,single,2070.0,25326,1,True,0.11,3.0,3,0,2.0,6,4.0,2,2,2,2002,,variante
1001,False,frequently,793.0,,20,3,,1135.0,3.0,m,67.0,4,1,sales representative,4,married,2791.0,21981,0,False,0.12,,1,1,3.0,4,3.0,2,2,2,1992,True,control
1002,False,,1182.0,,11,2,marketing,,4.0,m,54.0,3,2,sales executive,4,divorced,,18500,1,,0.11,3.0,4,1,5.0,3,3.0,5,0,2,1988,True,control
1003,False,,1003.0,,2,2,,1140.0,4.0,m,95.0,3,2,manufacturing director,3,single,,15834,2,False,0.11,3.0,4,0,,3,,3,0,2,1989,True,control
1004,True,,603.0,,9,4,,1157.0,1.0,f,77.0,3,2,sales executive,1,single,8224.0,18385,0,,0.17,3.0,1,0,6.0,3,3.0,5,0,3,1990,False,variante
1005,True,,874.0,research & development,15,3,medical,1160.0,3.0,m,72.0,3,1,laboratory technician,3,,2610.0,6233,1,False,0.12,3.0,3,1,,5,2.0,2,2,2,1992,True,control
1006,False,rarely,367.0,,25,2,,1161.0,3.0,f,52.0,2,2,healthcare representative,4,,5731.0,17171,7,False,0.13,3.0,3,2,9.0,2,3.0,6,1,3,1986,,control
1007,False,rarely,199.0,,6,3,,1162.0,4.0,m,55.0,2,1,research scientist,3,married,2539.0,7950,1,False,0.13,,3,1,4.0,0,3.0,4,2,2,1996,True,control
1008,False,frequently,,,4,4,other,1185.0,4.0,m,,2,1,laboratory technician,4,married,2376.0,26537,1,,0.13,3.0,2,1,2.0,2,4.0,2,2,2,1988,,control
1009,False,,718.0,,4,4,,,4.0,f,92.0,3,5,manager,1,divorced,,18575,4,False,0.13,3.0,4,1,28.0,2,3.0,5,4,2,1967,,variante
1010,False,,1457.0,research & development,7,3,medical,1195.0,1.0,f,83.0,3,1,research scientist,3,,,20100,4,True,0.19,3.0,3,1,,2,,3,0,2,1978,True,control
1011,False,rarely,805.0,,3,3,,,1.0,m,87.0,2,1,laboratory technician,3,single,,12828,1,,0.12,3.0,1,0,2.0,2,2.0,2,1,2,2003,True,control
1012,False,frequently,1421.0,,2,3,,,4.0,f,30.0,3,4,manager,1,,,9490,2,False,0.22,4.0,3,1,,3,,2,2,2,1973,,variante
1013,False,,1450.0,,15,2,life sciences,1217.0,4.0,m,52.0,3,5,research director,2,,19081.0,10849,5,,0.11,3.0,1,1,25.0,2,3.0,4,0,3,1977,True,variante
1014,False,,116.0,,13,3,other,1234.0,3.0,f,77.0,2,1,laboratory technician,2,married,2743.0,7331,1,False,0.2,4.0,3,1,2.0,2,3.0,2,2,2,1991,True,variante
1015,False,,1212.0,,8,2,,,3.0,f,78.0,2,3,sales executive,4,married,,13755,4,,0.11,3.0,2,1,16.0,6,2.0,13,4,12,1988,False,control
1016,False,,1010.0,,1,3,life sciences,,1.0,f,97.0,3,1,research scientist,4,divorced,3760.0,5598,1,False,0.15,3.0,1,3,3.0,5,,3,1,2,1994,True,control
1017,True,frequently,,,10,2,,,1.0,f,45.0,2,1,laboratory technician,3,,,25308,1,,0.2,4.0,3,0,2.0,2,1.0,2,2,2,2002,True,control
1018,False,rarely,131.0,,2,3,marketing,,3.0,f,86.0,3,2,sales executive,1,,4538.0,6039,0,,0.12,3.0,4,0,4.0,3,3.0,3,0,2,1989,True,variante
1019,False,,791.0,,1,4,medical,1286.0,4.0,m,44.0,3,1,laboratory technician,3,single,,6842,0,True,0.11,3.0,3,0,,2,2.0,4,0,2,1995,False,control
1020,False,rarely,735.0,,6,1,life sciences,1291.0,3.0,m,66.0,3,1,research scientist,3,married,,6020,0,True,0.14,,4,0,4.0,3,3.0,3,2,2,1988,False,control
1021,False,frequently,193.0,,2,3,life sciences,,4.0,m,52.0,2,1,laboratory technician,4,married,3867.0,14222,1,,0.12,3.0,2,1,,2,3.0,2,2,2,1995,False,control
1022,False,rarely,640.0,,1,3,technical degree,1301.0,4.0,m,84.0,3,1,research scientist,1,single,2080.0,4732,2,,0.11,3.0,2,0,5.0,2,2.0,3,1,2,1995,False,variante
1023,False,,266.0,research & development,1,3,medical,1303.0,4.0,f,40.0,3,1,research scientist,2,single,2096.0,18830,1,,0.18,3.0,4,0,,3,2.0,2,2,1,1998,False,variante
1024,False,,848.0,,23,4,life sciences,1308.0,1.0,m,88.0,3,1,research scientist,3,,,26076,1,,0.12,3.0,4,2,,3,3.0,2,2,2,1965,True,control
1025,True,,,,23,3,medical,,3.0,m,93.0,3,1,research scientist,1,single,3904.0,22154,0,,0.13,3.0,1,0,6.0,2,3.0,5,0,3,1984,False,variante
1026,False,rarely,1138.0,,6,3,technical degree,1311.0,1.0,f,48.0,2,2,laboratory technician,4,married,4627.0,23631,0,False,0.12,3.0,1,1,10.0,6,3.0,9,6,7,1993,,control
1027,False,,,,46,3,life sciences,1317.0,,f,43.0,3,4,research director,1,married,,22422,4,,0.11,3.0,2,0,,2,,3,1,2,1973,True,variante
1028,False,,256.0,,10,2,medical,1329.0,3.0,m,40.0,1,2,sales executive,2,single,,22074,1,False,0.13,3.0,1,0,19.0,4,3.0,19,11,9,1982,True,variante
1029,True,,,,1,3,,1331.0,4.0,f,54.0,3,1,sales representative,2,,2302.0,8319,1,True,0.11,3.0,1,0,,2,4.0,3,2,2,1992,False,variante
1030,True,,935.0,,3,3,life sciences,1333.0,1.0,m,89.0,3,1,laboratory technician,1,,,14669,4,False,0.12,,3,0,10.0,4,4.0,3,1,2,1979,True,variante
1031,False,no,458.0,research & development,16,2,,,3.0,m,74.0,3,1,research scientist,3,divorced,,8532,9,False,0.16,3.0,2,1,6.0,0,3.0,4,0,0,1983,,control
1032,False,rarely,882.0,research & development,19,1,medical,1358.0,4.0,m,67.0,3,1,laboratory technician,4,married,,9075,3,,0.11,3.0,3,3,,6,2.0,3,1,2,1998,False,control
1033,False,rarely,329.0,,1,4,life sciences,1361.0,2.0,m,88.0,3,1,laboratory technician,2,,,6762,3,False,0.22,4.0,3,1,7.0,3,3.0,4,0,3,1983,True,variante
1034,False,rarely,,,11,2,technical degree,,4.0,f,82.0,2,4,manufacturing director,2,,,24439,3,False,0.16,3.0,2,0,,1,2.0,5,0,3,1972,True,variante
1035,False,frequently,793.0,,2,1,life sciences,1371.0,4.0,m,43.0,1,2,sales executive,4,single,5071.0,20392,3,False,0.2,4.0,2,0,,3,3.0,6,0,0,1996,False,control
1036,True,,662.0,,18,4,marketing,1380.0,4.0,f,67.0,3,2,sales executive,3,married,,23288,0,,0.18,3.0,3,1,5.0,0,2.0,4,3,2,1988,True,control
1037,False,,693.0,,7,3,,,4.0,m,57.0,4,1,research scientist,3,divorced,,15748,1,False,0.11,3.0,4,3,4.0,2,3.0,4,0,3,1985,True,control
1038,True,,,,22,4,,1389.0,4.0,m,98.0,3,2,manufacturing director,3,married,,21057,1,,0.15,3.0,4,2,10.0,3,2.0,10,6,7,1992,,control
1039,False,,541.0,,2,3,,,2.0,m,52.0,3,3,sales executive,2,,10596.0,15395,2,,0.11,3.0,2,0,14.0,5,3.0,4,3,2,1972,True,variante
1040,False,,1200.0,,22,3,,1392.0,4.0,f,75.0,3,2,research scientist,4,,5467.0,13953,3,,0.14,3.0,1,2,12.0,4,2.0,6,3,3,1982,False,control
1041,False,,499.0,,2,1,marketing,1396.0,3.0,m,36.0,3,2,sales executive,2,married,,20497,0,True,0.13,3.0,1,3,4.0,3,2.0,3,1,2,1991,True,variante
1042,False,rarely,1372.0,,18,1,life sciences,,1.0,m,93.0,4,2,sales executive,3,married,,12477,2,False,0.11,3.0,2,0,6.0,3,2.0,3,1,2,1998,False,control
1043,False,,,,10,3,marketing,1403.0,4.0,f,98.0,2,2,sales executive,4,married,5769.0,7100,1,True,0.11,3.0,4,0,,3,3.0,6,4,4,1996,True,control
1044,True,rarely,,,22,4,life sciences,1405.0,4.0,f,51.0,3,1,research scientist,3,single,2394.0,25681,1,True,0.13,,4,0,8.0,2,3.0,8,7,7,1996,True,control
1045,False,,1462.0,,11,3,medical,1411.0,1.0,f,94.0,3,1,laboratory technician,3,single,3629.0,19106,4,False,0.18,3.0,1,0,8.0,6,3.0,3,0,2,1986,,control
1046,False,frequently,200.0,,18,2,life sciences,1412.0,3.0,m,60.0,3,3,manufacturing director,4,,9362.0,19944,2,False,0.11,3.0,3,0,10.0,2,3.0,2,2,2,1988,True,control
1047,False,,949.0,,1,3,,1415.0,1.0,m,81.0,3,1,laboratory technician,4,,3229.0,4910,4,False,0.11,3.0,2,1,7.0,2,2.0,3,0,2,1998,,control
1048,False,,,,7,4,marketing,1428.0,4.0,f,73.0,3,2,sales executive,1,divorced,,12761,7,False,0.14,3.0,2,2,,3,3.0,3,0,2,1993,True,variante
1049,False,,182.0,research & development,8,5,life sciences,,1.0,f,93.0,3,4,research director,2,,16422.0,8847,3,False,0.11,3.0,3,0,,3,4.0,3,1,0,1992,True,variante
1050,False,,329.0,,16,4,marketing,1436.0,3.0,f,98.0,2,2,sales executive,1,,5647.0,13494,4,False,0.13,3.0,1,2,11.0,3,2.0,3,0,2,1987,False,variante
1051,True,rarely,383.0,,9,2,,1439.0,1.0,m,68.0,2,1,sales representative,1,,4400.0,15182,3,False,0.12,3.0,1,0,6.0,2,3.0,3,2,2,1998,,variante
1052,False,,1255.0,,1,2,life sciences,1441.0,1.0,f,90.0,3,1,research scientist,1,,2066.0,10494,2,,0.22,4.0,4,1,5.0,3,4.0,3,1,0,1967,,variante
1053,False,,,,5,5,medical,1448.0,2.0,m,90.0,4,1,research scientist,3,,,5561,2,,0.12,3.0,1,0,7.0,5,,4,0,3,1982,True,control
1054,False,rarely,1398.0,,8,2,,,4.0,f,96.0,4,1,human resources,2,,,24609,9,False,0.18,,4,0,8.0,3,3.0,3,0,2,1992,,variante
1055,True,frequently,523.0,research & development,2,3,life sciences,1464.0,2.0,m,94.0,3,1,laboratory technician,4,,,21081,6,,0.13,3.0,3,1,7.0,2,1.0,2,2,2,1992,True,control
1056,False,,1221.0,sales,7,3,marketing,1466.0,3.0,m,96.0,3,2,sales executive,1,divorced,5486.0,24795,4,False,0.11,3.0,1,3,,3,3.0,2,2,2,1975,False,variante
1057,True,,1107.0,,9,4,,1467.0,1.0,f,52.0,3,1,human resources,3,married,,3072,1,False,0.15,3.0,4,0,2.0,0,3.0,2,2,2,1989,False,control
1058,False,,981.0,,5,3,life sciences,1471.0,3.0,m,90.0,2,1,laboratory technician,3,single,3162.0,7973,3,,0.14,3.0,4,0,7.0,5,3.0,5,0,3,1979,False,control
1059,False,rarely,1495.0,research & development,5,4,,1473.0,1.0,m,96.0,3,2,healthcare representative,3,married,6651.0,21534,2,False,0.14,,2,1,20.0,0,2.0,3,1,2,1974,True,control
1060,False,,1467.0,,20,3,life sciences,1475.0,4.0,m,49.0,3,1,research scientist,2,,3420.0,21158,1,,0.13,3.0,3,0,6.0,3,2.0,5,1,3,1979,False,variante
1061,True,,1496.0,,1,3,,1486.0,1.0,m,92.0,3,1,sales representative,3,married,2909.0,15747,3,,0.15,3.0,4,1,5.0,3,4.0,3,1,2,1995,False,control
1062,False,frequently,1193.0,research & development,2,1,,,2.0,m,86.0,3,3,manufacturing director,3,single,,19719,5,,0.18,,2,0,16.0,2,2.0,2,2,2,1979,,control
1063,False,rarely,1229.0,,4,4,life sciences,,4.0,m,30.0,3,2,healthcare representative,3,married,,16143,0,,0.16,3.0,2,0,4.0,2,3.0,3,1,2,1968,True,control
1064,False,frequently,467.0,,7,3,life sciences,1507.0,3.0,m,55.0,3,2,sales executive,1,single,4898.0,11827,0,,0.14,3.0,4,0,5.0,5,3.0,4,1,3,1995,,variante
