,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,employeenumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NUMCOMPANIESWORKED,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TOTALWORKINGYEARS,TrainingTimesLastYear,WORKLIFEBALANCE,YearsAtCompany,YearsSinceLastPromotion,YEARSWITHCURRMANAGER,DateBirth,RemoteWork
974,False,rarely,1219.0,,48,3,,975.0,3.0,F,86,3,2, SalES eXEcuTIvE ,3,,,6179,1,,0.16,3.0,2,0,5.0,3,3.0,5,1,0,1988,True
975,True,,335.0,,9,2,Medical,991.0,3.0,M,46,2,1, resEarcH ScIENTIsT ,1,Single,,10322,0,True,0.22,4.0,1,0,4.0,0,3.0,3,1,2,1992,False
976,False,rarely,461.0,,13,1,Life Sciences,995.0,2.0,F,53,3,1, rEseaRcH scIEnTiST ,4,Single,3452.0,17241,3,,0.18,3.0,1,0,5.0,4,3.0,3,0,2,1990,False
977,False,,1134.0,,24,4,,1001.0,,F,37,3,1, LABorATORY tecHNICiaN ,2,married,2811.0,12086,9,False,0.14,3.0,2,1,4.0,2,3.0,2,2,2,1996,False
978,True,rarely,138.0,,22,3,,,1.0,F,48,3,1, rESeaRCH sCIenTisT ,3,Married,,11539,4,,0.11,3.0,2,0,,2,,5,0,1,1993,True
979,False,,1206.0,,17,1,Medical,,4.0,F,41,2,2, MANuFActurING dIRectOr ,3,Divorced,4377.0,24117,1,False,0.15,3.0,2,2,5.0,6,3.0,4,3,2,1999,False
980,True,rarely,622.0, Research & Development ,14,4,Other,1010.0,3.0,M,39,2,1, LaBoRaTory techNICIAN ,2,Divorced,,10074,1,True,0.24,4.0,4,1,5.0,2,1.0,4,0,2,1988,False
981,True,,109.0,,5,3,,1017.0,2.0,F,60,3,1, LaBORATORY TechNiCIAn ,2,,,25725,0,,0.17,3.0,1,0,4.0,3,3.0,3,1,2,1993,
982,False,rarely,277.0, Research & Development ,6,3,,1022.0,1.0,M,97,2,2, hEaLThcARE rEpresEntATiVE ,3,,4240.0,13119,2,False,0.13,3.0,4,0,19.0,0,3.0,2,2,2,1975,True
983,False,rarely,549.0,,7,2,Medical,,4.0,F,42,3,2, MAnUFaCturinG DiReCtOR ,3,,,23371,6,,0.14,3.0,2,0,8.0,6,3.0,2,2,1,1982,False
984,False,,1055.0, Research & Development ,2,4,,1027.0,1.0,F,47,3,2, mANufActuRIng DirECTOR ,4,,4227.0,4658,0,,0.18,3.0,2,1,,2,,3,2,2,1996,True
985,False,rarely,802.0, Research & Development ,10,3,Other,1028.0,2.0,M,45,3,1, laBOraTOrY TecHNIcIan ,4,,3917.0,9541,1,False,0.2,4.0,1,1,3.0,4,2.0,3,1,2,1988,False
986,True,no,265.0,,29,2,Medical,1037.0,2.0,M,79,1,2, SAleS ExeCutiVE ,1,Single,4969.0,21813,8,False,0.18,3.0,4,0,,6,3.0,2,2,2,1997,True
987,False,no,1038.0, Sales ,8,1,Life Sciences,1044.0,2.0,F,,2,1, sALES ReprEsentatiVE ,4,,,21437,0,,0.19,3.0,4,0,,2,2.0,2,2,2,1990,False
988,True,,342.0,,2,3,Life Sciences,1053.0,1.0,M,57,3,1, rEsEaRCH SCIenTiSt ,1,Married,2042.0,15346,6,,0.14,3.0,2,1,6.0,2,3.0,3,1,2,1997,True
989,False,frequently,1186.0,,3,4,,,3.0,M,44,3,1, ReseaRCH SciEntISt ,3,,2821.0,2997,3,False,0.16,3.0,1,1,8.0,2,3.0,2,2,2,1985,False
990,False,,430.0,,47,4,Medical,1069.0,,M,40,3,5, RESeArCH dIrEcTOR ,4,,,21445,9,False,0.17,3.0,4,2,23.0,0,3.0,2,2,2,1977,
991,True,,769.0,,9,3,Marketing,1077.0,4.0,F,54,3,1, SALES RePrEsenTatIVE ,4,Single,,17205,1,True,0.14,3.0,2,0,2.0,3,3.0,2,0,2,2003,True
992,False,,1176.0,,20,3,Other,1084.0,,M,85,3,2, mAnUfACtURInG DiRECTor ,1,married,9957.0,9096,0,,0.15,3.0,3,1,7.0,1,2.0,6,0,2,1993,False
993,False,no,1277.0,,8,5,,1094.0,1.0,M,87,1,1, LAboRaToRY tEchNiciAN ,3,Married,,5869,1,,0.19,3.0,4,3,3.0,4,,3,1,2,1996,False
994,False,,1091.0,,2,1,,1096.0,4.0,M,65,3,3, MANufacTuRING DIrECtOr ,2,Married,,15813,3,False,0.18,3.0,2,1,23.0,4,3.0,3,1,2,1968,True
995,False,rarely,654.0,,5,3,Life Sciences,1099.0,4.0,M,34,2,3, healtHCare RePrEseNtAtIvE ,4,,,21214,4,False,0.15,3.0,3,1,,2,3.0,3,1,2,1990,True
996,False,,895.0,,15,2,Life Sciences,1102.0,1.0,M,50,3,1, LAbORATORy technIciAn ,3,,2207.0,22482,1,False,0.16,3.0,4,1,4.0,5,2.0,4,2,2,1995,True
997,False,,618.0,,3,1,Life Sciences,1103.0,1.0,M,45,3,2, heaLtHcARe rePRESEntatIVe ,4,,7756.0,22266,0,False,0.17,3.0,3,0,,1,2.0,6,0,4,1989,True
998,True,,1017.0,,25,3,Medical,1108.0,1.0,M,55,2,1, REseARCh SCIenTist ,2,Single,,2993,4,True,0.2,4.0,2,0,5.0,0,3.0,2,2,2,1990,False
999,False,,970.0,,7,3,Life Sciences,1114.0,4.0,F,30,3,2, SaleS eXeCuTIvE ,2,Married,,13401,0,False,0.17,3.0,3,1,4.0,3,3.0,3,0,2,1990,False
1000,False,,984.0,,1,1,,1131.0,4.0,F,70,2,1, ResEarCH scIeNtiST ,2,Single,2070.0,25326,1,True,0.11,3.0,3,0,2.0,6,4.0,2,2,2,2002,
1001,False,frequently,793.0,,20,3,,1135.0,3.0,M,67,4,1, SALEs REPREsEntatIve ,4,Married,2791.0,21981,0,False,0.12,,1,1,3.0,4,3.0,2,2,2,1992,True
1002,False,,1182.0,,11,2,Marketing,,4.0,M,54,3,2, salES eXECuTive ,4,Divorced,,18500,1,,0.11,3.0,4,1,5.0,3,3.0,5,0,2,1988,True
1003,False,,1003.0,,2,2,,1140.0,4.0,M,95,3,2, mAnUfACTURing dIreCToR ,3,Single,,15834,2,False,0.11,3.0,4,0,,3,,3,0,2,1989,True
1004,True,,603.0,,9,4,,1157.0,1.0,F,77,3,2, salEs ExeCUTIvE ,1,Single,8224.0,18385,0,,0.17,3.0,1,0,6.0,3,3.0,5,0,3,1990,False
1005,True,,874.0, Research & Development ,15,3,Medical,1160.0,3.0,M,72,3,1, laBoRatoRy TEChNICiAN ,3,,2610.0,6233,1,False,0.12,3.0,3,1,,5,2.0,2,2,2,1992,True
1006,False,rarely,367.0,,25,2,,1161.0,3.0,F,52,2,2, HEaltHcARE rEPReSeNtativE ,4,,5731.0,17171,7,False,0.13,3.0,3,2,9.0,2,3.0,6,1,3,1986,
1007,False,rarely,199.0,,6,3,,1162.0,4.0,M,55,2,1, ResEARCH sCIEnTisT ,3,Married,2539.0,7950,1,False,0.13,,3,1,4.0,0,3.0,4,2,2,1996,True
1008,False,frequently,,,4,4,Other,1185.0,4.0,M,,2,1, lABORaTOry TEcHnICIaN ,4,Married,2376.0,26537,1,,0.13,3.0,2,1,2.0,2,4.0,2,2,2,1988,
1009,False,,718.0,,4,4,,,4.0,F,92,3,5, MAnAGEr ,1,Divorced,,18575,4,False,0.13,3.0,4,1,28.0,2,3.0,5,4,2,1967,
1010,False,,1457.0, Research & Development ,7,3,Medical,1195.0,1.0,F,83,3,1, ReSEarch scIeNTIsT ,3,,,20100,4,True,0.19,3.0,3,1,,2,,3,0,2,1978,True
1011,False,rarely,805.0,,3,3,,,1.0,M,87,2,1, lABOrAtOry tEChNician ,3,Single,,12828,1,,0.12,3.0,1,0,2.0,2,2.0,2,1,2,2003,True
1012,False,frequently,1421.0,,2,3,,,4.0,F,30,3,4, mAnaGeR ,1,,,9490,2,False,0.22,4.0,3,1,,3,,2,2,2,1973,
1013,False,,1450.0,,15,2,Life Sciences,1217.0,4.0,M,52,3,5, rESEArcH diReCTOr ,2,,19081.0,10849,5,,0.11,3.0,1,1,25.0,2,3.0,4,0,3,1977,True
1014,False,,116.0,,13,3,Other,1234.0,3.0,F,77,2,1, LAboRaTory TEChNiCiaN ,2,Married,2743.0,7331,1,False,0.2,4.0,3,1,2.0,2,3.0,2,2,2,1991,True
1015,False,,1212.0,,8,2,,,3.0,F,78,2,3, SalES eXEcUtive ,4,Married,,13755,4,,0.11,3.0,2,1,16.0,6,2.0,13,4,12,1988,False
1016,False,,1010.0,,1,3,Life Sciences,,1.0,F,97,3,1, RESeARcH sCIeNTist ,4,Divorced,3760.0,5598,1,False,0.15,3.0,1,3,3.0,5,,3,1,2,1994,True
1017,True,frequently,,,10,2,,,1.0,F,45,2,1, LaboratoRy teCHNIcian ,3,,,25308,1,,0.2,4.0,3,0,2.0,2,1.0,2,2,2,2002,True
1018,False,rarely,131.0,,2,3,Marketing,,3.0,F,86,3,2, saLEs ExecUtive ,1,,4538.0,6039,0,,0.12,3.0,4,0,4.0,3,3.0,3,0,2,1989,True
1019,False,,791.0,,1,4,Medical,1286.0,4.0,M,44,3,1, LaBoRaToRy tEChniciAN ,3,Single,,6842,0,True,0.11,3.0,3,0,,2,2.0,4,0,2,1995,False
1020,False,rarely,735.0,,6,1,Life Sciences,1291.0,3.0,M,66,3,1, RESEARcH sCIENTIsT ,3,Married,,6020,0,True,0.14,,4,0,4.0,3,3.0,3,2,2,1988,False
1021,False,frequently,193.0,,2,3,Life Sciences,,4.0,M,52,2,1, lAbOrATORy tEChNiciAn ,4,Married,3867.0,14222,1,,0.12,3.0,2,1,,2,3.0,2,2,2,1995,False
1022,False,rarely,640.0,,1,3,Technical Degree,1301.0,4.0,M,84,3,1, ResEARCH scIENTISt ,1,Single,2080.0,4732,2,,0.11,3.0,2,0,5.0,2,2.0,3,1,2,1995,False
1023,False,,266.0, Research & Development ,1,3,Medical,1303.0,4.0,F,40,3,1, researCh SCientIsT ,2,Single,2096.0,18830,1,,0.18,3.0,4,0,,3,2.0,2,2,1,1998,False
1024,False,,848.0,,23,4,Life Sciences,1308.0,1.0,M,88,3,1, reseARcH sCiEntiST ,3,,,26076,1,,0.12,3.0,4,2,,3,3.0,2,2,2,1965,True
1025,True,,,,23,3,Medical,,3.0,M,93,3,1, rEseArCh scIENtiST ,1,Single,3904.0,22154,0,,0.13,3.0,1,0,6.0,2,3.0,5,0,3,1984,False
1026,False,rarely,1138.0,,6,3,Technical Degree,1311.0,1.0,F,48,2,2, laborAtOry tEChnICiAn ,4,Married,4627.0,23631,0,False,0.12,3.0,1,1,10.0,6,3.0,9,6,7,1993,
1027,False,,,,46,3,Life Sciences,1317.0,,F,43,3,4, REseaRch dIrECtor ,1,married,,22422,4,,0.11,3.0,2,0,,2,,3,1,2,1973,True
1028,False,,256.0,,10,2,Medical,1329.0,3.0,M,40,1,2, sALeS EXecuTIVe ,2,Single,,22074,1,False,0.13,3.0,1,0,19.0,4,3.0,19,11,9,1982,True
1029,True,,,,1,3,,1331.0,4.0,F,54,3,1, SaLES REPrEsENTAtivE ,2,,2302.0,8319,1,True,0.11,3.0,1,0,,2,4.0,3,2,2,1992,False
1030,True,,935.0,,3,3,Life Sciences,1333.0,1.0,M,89,3,1, laBorATorY TeChniCiAN ,1,,,14669,4,False,0.12,,3,0,10.0,4,4.0,3,1,2,1979,True
1031,False,no,458.0, Research & Development ,16,2,,,3.0,M,74,3,1, ReseaRch scIENTisT ,3,Divorced,,8532,9,False,0.16,3.0,2,1,6.0,0,3.0,4,0,0,1983,
1032,False,rarely,882.0, Research & Development ,19,1,Medical,1358.0,4.0,M,67,3,1, lAboRaToRY teChNICIan ,4,Married,,9075,3,,0.11,3.0,3,3,,6,2.0,3,1,2,1998,False
1033,False,rarely,329.0,,1,4,Life Sciences,1361.0,2.0,M,88,3,1, LaBOratoRy TECHNICiAn ,2,,,6762,3,False,0.22,4.0,3,1,7.0,3,3.0,4,0,3,1983,True
1034,False,rarely,,,11,2,Technical Degree,,4.0,F,82,2,4, MAnUfaCTurinG DirectOR ,2,,,24439,3,False,0.16,3.0,2,0,,1,2.0,5,0,3,1972,True
1035,False,frequently,793.0,,2,1,Life Sciences,1371.0,4.0,M,43,1,2, sales executiVE ,4,Single,5071.0,20392,3,False,0.2,4.0,2,0,,3,3.0,6,0,0,1996,False
1036,True,,662.0,,18,4,Marketing,1380.0,4.0,F,67,3,2, Sales EXEcuTive ,3,Married,,23288,0,,0.18,3.0,3,1,5.0,0,2.0,4,3,2,1988,True
1037,False,,693.0,,7,3,,,4.0,M,57,4,1, ReseARCh ScIEntIsT ,3,divorced,,15748,1,False,0.11,3.0,4,3,4.0,2,3.0,4,0,3,1985,True
1038,True,,,,22,4,,1389.0,4.0,M,98,3,2, ManUFacTUriNG dirEctOR ,3,Married,,21057,1,,0.15,3.0,4,2,10.0,3,2.0,10,6,7,1992,
1039,False,,541.0,,2,3,,,2.0,M,52,3,3, SalEs EXeCUtIVe ,2,,10596.0,15395,2,,0.11,3.0,2,0,14.0,5,3.0,4,3,2,1972,True
1040,False,,1200.0,,22,3,,1392.0,4.0,F,75,3,2, rESEArch ScIEnTIst ,4,,5467.0,13953,3,,0.14,3.0,1,2,12.0,4,2.0,6,3,3,1982,False
1041,False,,499.0,,2,1,Marketing,1396.0,3.0,M,36,3,2, saLeS EXeCuTiVe ,2,Married,,20497,0,True,0.13,3.0,1,3,4.0,3,2.0,3,1,2,1991,True
1042,False,rarely,1372.0,,18,1,Life Sciences,,1.0,M,93,4,2, salES ExEcuTIVE ,3,Married,,12477,2,False,0.11,3.0,2,0,6.0,3,2.0,3,1,2,1998,False
1043,False,,,,10,3,Marketing,1403.0,4.0,F,98,2,2, SaleS ExECUTIvE ,4,Married,5769.0,7100,1,True,0.11,3.0,4,0,,3,3.0,6,4,4,1996,True
1044,True,rarely,,,22,4,Life Sciences,1405.0,4.0,F,51,3,1, rEseARch ScIEnTIst ,3,Single,2394.0,25681,1,True,0.13,,4,0,8.0,2,3.0,8,7,7,1996,True
1045,False,,1462.0,,11,3,Medical,1411.0,1.0,F,94,3,1, labORATory teCHNiCian ,3,Single,3629.0,19106,4,False,0.18,3.0,1,0,8.0,6,3.0,3,0,2,1986,
1046,False,frequently,200.0,,18,2,Life Sciences,1412.0,3.0,M,60,3,3, MAnufAcTUrinG dIrEcTOr ,4,,9362.0,19944,2,False,0.11,3.0,3,0,10.0,2,3.0,2,2,2,1988,True
1047,False,,949.0,,1,3,,1415.0,1.0,M,81,3,1, LaBORatOrY TeChNICiaN ,4,,3229.0,4910,4,False,0.11,3.0,2,1,7.0,2,2.0,3,0,2,1998,
1048,False,,,,7,4,Marketing,1428.0,4.0,F,73,3,2, sALES exEcuTIVe ,1,Divorced,,12761,7,False,0.14,3.0,2,2,,3,3.0,3,0,2,1993,True
1049,False,,182.0, Research & Development ,8,5,Life Sciences,,1.0,F,93,3,4, rEsEaRCh diReCtOR ,2,,16422.0,8847,3,False,0.11,3.0,3,0,,3,4.0,3,1,0,1992,True
1050,False,,329.0,,16,4,Marketing,1436.0,3.0,F,98,2,2, SaLEs eXEcUtiVe ,1,,5647.0,13494,4,False,0.13,3.0,1,2,11.0,3,2.0,3,0,2,1987,False
1051,True,rarely,383.0,,9,2,,1439.0,1.0,M,68,2,1, SALEs RePREsentAtIVe ,1,,4400.0,15182,3,False,0.12,3.0,1,0,6.0,2,3.0,3,2,2,1998,
1052,False,,1255.0,,1,2,Life Sciences,1441.0,1.0,F,90,3,1, rEsEarcH sCieNTIsT ,1,,2066.0,10494,2,,0.22,4.0,4,1,5.0,3,4.0,3,1,0,1967,
1053,False,,,,5,5,Medical,1448.0,2.0,M,90,4,1, rEseaRCh SCIeNtIST ,3,,,5561,2,,0.12,3.0,1,0,7.0,5,,4,0,3,1982,True
1054,False,rarely,1398.0,,8,2,,,4.0,F,96,4,1, hUMaN rESoUrCES ,2,,,24609,9,False,0.18,,4,0,8.0,3,3.0,3,0,2,1992,
1055,True,frequently,523.0, Research & Development ,2,3,Life Sciences,1464.0,2.0,M,94,3,1, labORAtoRy tEcHNICIAN ,4,,,21081,6,,0.13,3.0,3,1,7.0,2,1.0,2,2,2,1992,True
1056,False,,1221.0, Sales ,7,3,Marketing,1466.0,3.0,M,96,3,2, SAlES exeCutive ,1,Divorced,5486.0,24795,4,False,0.11,3.0,1,3,,3,3.0,2,2,2,1975,False
1057,True,,1107.0,,9,4,,1467.0,1.0,F,52,3,1, HUMaN RESourcEs ,3,Married,,3072,1,False,0.15,3.0,4,0,2.0,0,3.0,2,2,2,1989,False
1058,False,,981.0,,5,3,Life Sciences,1471.0,3.0,M,90,2,1, LaBoRatORy TECHNICian ,3,Single,3162.0,7973,3,,0.14,3.0,4,0,7.0,5,3.0,5,0,3,1979,False
1059,False,rarely,1495.0, Research & Development ,5,4,,1473.0,1.0,M,96,3,2, hEalthCaRe reprEseNTaTiVe ,3,Married,6651.0,21534,2,False,0.14,,2,1,20.0,0,2.0,3,1,2,1974,True
1060,False,,1467.0,,20,3,Life Sciences,1475.0,4.0,M,49,3,1, rEsEarCH SCIeNtist ,2,,3420.0,21158,1,,0.13,3.0,3,0,6.0,3,2.0,5,1,3,1979,False
1061,True,,1496.0,,1,3,,1486.0,1.0,M,92,3,1, sAleS represENtATIVE ,3,Married,2909.0,15747,3,,0.15,3.0,4,1,5.0,3,4.0,3,1,2,1995,False
1062,False,frequently,1193.0, Research & Development ,2,1,,,2.0,M,86,3,3, ManufacTURInG DIRECtOR ,3,Single,,19719,5,,0.18,,2,0,16.0,2,2.0,2,2,2,1979,
1063,False,rarely,1229.0,,4,4,Life Sciences,,4.0,M,30,3,2, HealThcare REpresenTATIve ,3,Married,,16143,0,,0.16,3.0,2,0,4.0,2,3.0,3,1,2,1968,True
1064,False,frequently,467.0,,7,3,Life Sciences,1507.0,3.0,M,55,3,2, sales exEcutiVe ,1,Single,4898.0,11827,0,,0.14,3.0,4,0,5.0,5,3.0,4,1,3,1995,
1065,False,rarely,271.0,,45,2,Medical,1509.0,,F,43,2,2, LAbORatORy TEcHniCIaN ,1,married,,23070,4,,0.25,4.0,1,1,10.0,3,3.0,3,1,2,1974,
1066,False,frequently,410.0,,2,1,Life Sciences,1513.0,4.0,F,97,3,1, lABoRAToRY tECHNICIaN ,2,,3180.0,4668,0,False,0.13,3.0,3,3,,3,3.0,3,0,2,1994,False
1067,False,,495.0,,10,3,,1516.0,3.0,M,64,3,3, maNAgEr ,4,,11244.0,21072,2,,0.25,,2,0,10.0,5,4.0,5,0,0,1991,
1068,True,frequently,561.0,,3,3,Life Sciences,1537.0,4.0,F,33,3,1, reSeaRCh scIEntist ,3,,,4156,1,False,0.12,3.0,1,0,7.0,2,,7,7,7,1992,True
1069,False,,1142.0,,43,2,Life Sciences,1552.0,4.0,M,72,3,2, healTHcARE rEPrEseNtatIve ,4,Divorced,4069.0,8841,3,,0.18,3.0,3,0,8.0,2,3.0,2,2,2,1983,False
1070,False,rarely,1157.0,,2,4,Life Sciences,,3.0,M,70,3,1, salES RepREsenTAtIvE ,4,,,17001,3,True,0.21,4.0,4,0,7.0,3,2.0,3,1,2,1987,False
1071,False,,1242.0,,8,4,Life Sciences,1560.0,1.0,M,46,3,2, SAleS eXEcUtiVe ,1,,6392.0,10589,2,False,0.13,3.0,4,1,,6,1.0,2,2,2,1990,False
1072,False,,1288.0, Sales ,14,4,,1568.0,,M,33,3,3, sAles exEcUtIve ,2,married,,17799,3,,0.12,3.0,2,1,9.0,3,3.0,4,1,3,1993,
1073,True,rarely,903.0,,2,3,Medical,1573.0,3.0,M,81,3,2, ManUFaCTuRiNg dIRECTOR ,2,Married,4855.0,7653,4,,0.11,3.0,1,2,,2,3.0,5,1,4,1985,False
1074,False,rarely,1108.0, Research & Development ,15,4,,1576.0,3.0,F,65,3,1, reseARCh SCieNTisT ,1,Married,,16530,8,,0.12,3.0,4,1,,3,2.0,8,7,6,1975,
1075,False,,1351.0, Research & Development ,1,4,,1580.0,2.0,M,45,3,2, reSEarcH scIENtISt ,4,,,13008,9,False,0.17,3.0,2,1,,3,2.0,2,2,1,1989,True
1076,False,rarely,437.0,,16,3,Life Sciences,1583.0,2.0,F,90,3,2, SAlES execUtiVe ,2,Single,,16379,2,False,0.12,3.0,2,0,8.0,5,4.0,3,1,2,1985,False
1077,False,rarely,,,10,4,,1587.0,1.0,F,51,3,2, healthCAre rePReseNTatIVe ,3,Single,,4223,3,True,0.16,3.0,3,0,,4,3.0,5,0,4,1988,
1078,False,,977.0,,10,3,,1592.0,4.0,M,45,4,1, rESEarcH SCIEnTist ,3,Married,,12826,2,False,0.16,3.0,4,1,4.0,2,3.0,2,2,2,2000,True
1079,False,,1302.0,,6,4,,1594.0,1.0,M,80,4,2, laBORaTOrY tEChNiCiAn ,1,,,19711,3,True,0.13,3.0,4,1,9.0,3,3.0,3,0,2,1987,False
1080,False,frequently,653.0,,36,4,,1597.0,,M,92,2,2, HeAlthCaRE REPResenTaTIVE ,3,,,15332,1,False,0.14,3.0,2,1,8.0,3,2.0,8,7,7,1989,False
1081,False,no,457.0,,26,2,Other,,2.0,F,85,2,1, rEsearch ScIeNTisT ,3,Married,,10293,1,,0.14,,2,0,4.0,2,2.0,4,1,3,2001,True
1082,False,,634.0,,5,4,,1607.0,2.0,F,35,4,1, REsEarch SCIenTiST ,4,Married,3312.0,18783,3,False,0.17,3.0,4,2,6.0,3,3.0,3,0,2,1991,True
1083,False,frequently,715.0,,2,4,,,4.0,M,54,3,2, Sales exeCuTive ,1,Single,,21602,7,,0.13,3.0,4,0,,3,3.0,5,0,3,1992,False
1084,False,rarely,559.0,,12,4,Life Sciences,,3.0,F,76,3,2, MaNuFaCTuring dIRECTOr ,3,Married,,12421,9,True,0.12,3.0,2,2,7.0,2,3.0,3,1,1,1987,True
1085,False,,546.0,,19,1,Medical,1623.0,3.0,M,97,3,1, reSEArcH sCiENTisT ,4,Single,3117.0,26009,1,False,0.18,3.0,3,0,,2,,2,2,2,2002,False
1086,False,,1176.0,,26,4,,,4.0,F,,3,5, mANager ,3,Married,,5220,3,False,0.11,3.0,3,1,27.0,2,3.0,5,1,0,1976,False
1087,False,,711.0,,4,3,Medical,,1.0,F,81,3,2, MaNuFaCtUriNG DIrectoR ,3,,,3140,0,False,0.13,3.0,4,0,,2,1.0,9,3,8,1984,
1088,False,,448.0,,16,3,,1641.0,3.0,F,84,3,3, MANufActURing DIreCtor ,4,,,19948,6,,0.15,,4,0,18.0,2,2.0,4,3,3,1983,True
1089,False,frequently,365.0,,4,5,,1644.0,3.0,M,89,2,4, MAnageR ,4,,15202.0,5602,2,False,0.25,4.0,2,1,,3,3.0,2,2,2,1975,True
1090,True,,763.0,,10,2,Medical,1645.0,1.0,M,59,1,2, sales eXecUTIvE ,4,,,22098,6,True,0.14,3.0,4,2,,2,2.0,2,2,2,1988,False
1091,False,rarely,486.0, Research & Development ,8,3,Medical,1647.0,2.0,F,86,4,1, reseArCH scIentISt ,3,,,22490,7,,0.17,3.0,1,0,5.0,0,3.0,3,0,2,1996,False
1092,False,,591.0,,2,3,Medical,1648.0,4.0,M,87,3,1, ReSeARcH SCIentISt ,4,Single,2580.0,6297,2,False,0.13,3.0,3,0,,0,2.0,4,1,2,1996,True
1093,True,rarely,1329.0,,7,3,,,1.0,M,,3,1, LABoraTorY TeChNiciaN ,1,,2166.0,3339,3,True,0.14,3.0,2,0,10.0,3,1.0,4,0,3,1983,True
1094,False,,469.0,,10,3,,,3.0,M,42,2,2, saLeS eXecutIve ,3,Single,,23413,9,False,0.11,3.0,3,0,,2,3.0,5,1,4,1994,True
1095,False,,711.0,,5,4,Life Sciences,1651.0,2.0,F,42,3,3, heAlTHCARe REpRESentAtiVE ,1,Married,,22792,4,False,0.12,,3,2,9.0,6,3.0,3,0,2,1987,True
1096,False,rarely,301.0,,22,4,Other,1655.0,1.0,F,72,3,4, reseArCh DIrEcToR ,2,Married,,3498,3,,0.16,3.0,2,2,27.0,2,3.0,4,1,2,1974,
1097,False,rarely,1141.0,,13,3,Medical,1657.0,3.0,F,31,3,1, SAles repRESEnTaTivE ,3,Single,,13251,1,,0.19,3.0,1,0,2.0,3,3.0,2,2,2,2003,
1098,False,no,894.0, Research & Development ,1,4,,1662.0,4.0,F,33,2,2, MANuFaCturiNG dIRECTOR ,3,,4374.0,15411,0,,0.15,3.0,3,0,4.0,6,3.0,3,1,2,1987,True
1099,False,rarely,392.0,,2,4,,1670.0,4.0,M,93,3,2, SAleS eXECUTivE ,4,,5505.0,3921,1,,0.14,3.0,3,2,6.0,5,3.0,6,0,4,1990,
1100,False,,,,16,3,Medical,1674.0,4.0,F,74,3,1, LaBoRAToRY TeCHnIciAN ,1,Divorced,2587.0,24941,4,,0.16,3.0,2,1,17.0,2,2.0,2,2,2,1974,True
1101,False,rarely,1225.0,,2,4,Life Sciences,,2.0,F,47,4,4, maNAGeR ,2,,15972.0,21086,6,,0.14,3.0,3,3,29.0,2,3.0,3,1,2,1976,
1102,False,rarely,727.0,,9,1,,,4.0,M,54,3,1, sAlEs REPRESENTATIVe ,1,,,21082,1,False,0.11,3.0,1,0,,3,3.0,2,0,2,2003,True
1103,False,rarely,1351.0,,26,4,,1682.0,1.0,M,80,3,2, heALthCARE RepResentAtIvE ,3,Married,,7419,6,False,0.14,3.0,2,2,10.0,2,2.0,3,0,2,1987,False
1104,False,rarely,528.0, Human Resources ,1,3,,1683.0,3.0,F,44,3,1, HuMan resoUrCes ,4,,,4167,4,True,0.18,3.0,1,3,8.0,2,3.0,2,2,2,1979,False
1105,False,,1441.0,,12,3,Technical Degree,1694.0,,M,94,2,1, ResEARch sCIENTIST ,2,Divorced,,23737,5,False,0.12,,4,1,8.0,1,3.0,4,1,2,1968,
1106,True,,427.0,,7,3,Life Sciences,1702.0,3.0,M,99,3,1, sAlEs rEpreSEnTATiVe ,4,Divorced,,25103,1,True,0.21,4.0,2,1,3.0,2,3.0,3,0,2,2000,False
1107,False,,390.0,,17,4,,,4.0,M,62,1,1, LAboRATORY TECHNICIaN ,3,,2305.0,6217,1,False,0.15,3.0,3,3,,3,4.0,3,0,2,1997,True
1108,False,frequently,585.0,,10,3,,,1.0,M,,3,1, reSEArCH SCiENTIst ,3,Married,3433.0,17360,6,,0.13,3.0,1,1,,3,2.0,5,1,3,1991,True
1109,False,,741.0,,2,4,Life Sciences,1721.0,2.0,M,69,3,1, LABoraTOry TECHniCiaN ,3,Married,3477.0,18103,1,,0.14,3.0,4,1,6.0,2,4.0,5,0,3,1992,False
1110,False,no,552.0, Human Resources ,4,3,Human Resources,1722.0,3.0,M,60,1,2, huMAn Resources ,2,Married,,20794,6,False,0.19,,2,1,,4,3.0,3,1,2,1982,False
1111,False,rarely,506.0,,29,1,Medical,,2.0,M,91,3,1, lAbOrAtoRY tecHniCian ,1,,3907.0,3622,1,False,0.13,3.0,2,3,6.0,2,4.0,6,1,2,1999,True
1112,True,,1456.0,,13,5,Marketing,1733.0,2.0,M,96,2,2, SAlES EXEcUTivE ,1,,,8658,5,True,0.13,3.0,2,3,16.0,3,3.0,2,2,2,1987,True
1113,False,,160.0,,4,1,,1735.0,3.0,F,51,3,1, laboraTory tEcHniciaN ,2,Single,,12862,1,False,0.13,3.0,3,0,3.0,3,1.0,3,1,2,2000,False
1114,False,,897.0,,35,3,Medical,1746.0,,M,59,3,1, humaN ReSOurCeS ,4,married,,2097,0,False,0.14,3.0,4,1,3.0,2,3.0,2,2,1,1999,False
