,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,same_as_monthly_income,date_birth,salary,role_departament,remote_work
1026,30.0,False,rarely,1138.0,,6,3,technical degree,1311.0,1,f,48,2,2,laboratory technician,4,married,4627.0,23631,0,True,False,0.12,3.0,1,,1,10.0,6,3.0,9,,6,7,4627.0,1993,1000000000.0,,
1027,50.0,False,,,,46,3,life sciences,1317.0,46,f,43,3,4,research director,1,marreid,,22422,4,,,0.11,3.0,2,80.0,0,,2,,3,,1,2,,1973,1000000000.0,,True
1028,41.0,False,,256.0,,10,2,medical,1329.0,3,m,40,1,2,sales executive,2,single,,22074,1,,False,0.13,3.0,1,,0,19.0,4,3.0,19,,11,9,,1982,1000000000.0,,True
1029,31.0,True,,,,1,3,,1331.0,4,f,54,3,1,sales representative,2,,2302.0,8319,1,,True,0.11,3.0,1,80.0,0,,2,4.0,3,,2,2,2302.0,1992,1000000000.0,,False
1030,44.0,True,,935.0,,3,3,life sciences,1333.0,1,m,89,3,1,laboratory technician,1,,,14669,4,True,False,0.12,,3,,0,10.0,4,4.0,3,,1,2,,1979,1000000000.0,,True
1031,40.0,False,no,458.0,research & development,16,2,,,3,m,74,3,1,research scientist,3,divorced,,8532,9,,False,0.16,3.0,2,,1,6.0,0,3.0,4,,0,0,,1983,1000000000.0,research & development,
1032,25.0,False,rarely,882.0,research & development,19,1,medical,1358.0,4,m,67,3,1,laboratory technician,4,married,,9075,3,,,0.11,3.0,3,,3,,6,2.0,3,,1,2,,1998,1000000000.0,research & development,False
1033,40.0,False,rarely,329.0,,1,4,life sciences,1361.0,2,m,88,3,1,laboratory technician,2,,,6762,3,True,False,0.22,4.0,3,80.0,1,7.0,3,3.0,4,,0,3,,1983,1000000000.0,,True
1034,51.0,False,rarely,,,11,2,technical degree,,4,f,82,2,4,manufacturing director,2,,,24439,3,,False,0.16,3.0,2,80.0,0,,1,2.0,5,,0,3,,1972,1000000000.0,,True
1035,27.0,False,frequently,793.0,,2,1,life sciences,1371.0,4,m,43,1,2,sales executive,4,single,5071.0,20392,3,True,False,0.2,4.0,2,,0,,3,3.0,6,,0,0,5071.0,1996,1000000000.0,,False
1036,35.0,True,,662.0,,18,4,marketing,1380.0,4,f,67,3,2,sales executive,3,married,,23288,0,True,,0.18,3.0,3,,1,5.0,0,2.0,4,,3,2,,1988,1000000000.0,,True
1037,38.0,False,,693.0,,7,3,,,4,m,57,4,1,research scientist,3,divorced,,15748,1,True,False,0.11,3.0,4,,3,4.0,2,3.0,4,,0,3,,1985,1000000000.0,,True
1038,31.0,True,,,,22,4,,1389.0,4,m,98,3,2,manufacturing director,3,married,,21057,1,,,0.15,3.0,4,,2,10.0,3,2.0,10,,6,7,,1992,1000000000.0,,
1039,51.0,False,,541.0,,2,3,,,2,m,52,3,3,sales executive,2,,10596.0,15395,2,,,0.11,3.0,2,,0,14.0,5,3.0,4,,3,2,10596.0,1972,1000000000.0,,True
1040,41.0,False,,1200.0,,22,3,,1392.0,4,f,75,3,2,research scientist,4,,5467.0,13953,3,,,0.14,3.0,1,,2,12.0,4,2.0,6,,3,3,5467.0,1982,1000000000.0,,False
1041,32.0,False,,499.0,,2,1,marketing,1396.0,3,m,36,3,2,sales executive,2,married,,20497,0,,True,0.13,3.0,1,,3,4.0,3,2.0,3,,1,2,,1991,1000000000.0,,True
1042,25.0,False,rarely,1372.0,,18,1,life sciences,,1,m,93,4,2,sales executive,3,married,,12477,2,True,False,0.11,3.0,2,80.0,0,6.0,3,2.0,3,,1,2,,1998,1000000000.0,,False
1043,27.0,False,,,,10,3,marketing,1403.0,4,f,98,2,2,sales executive,4,married,5769.0,7100,1,,True,0.11,3.0,4,80.0,0,,3,3.0,6,2.0,4,4,5769.0,1996,1000000000.0,,True
1044,27.0,True,rarely,,,22,4,life sciences,1405.0,4,f,51,3,1,research scientist,3,single,2394.0,25681,1,True,True,0.13,,4,,0,8.0,2,3.0,8,,7,7,2394.0,1996,1000000000.0,,True
1045,37.0,False,,1462.0,,11,3,medical,1411.0,1,f,94,3,1,laboratory technician,3,single,3629.0,19106,4,,False,0.18,3.0,1,80.0,0,8.0,6,3.0,3,,0,2,3629.0,1986,1000000000.0,,
1046,35.0,False,frequently,200.0,,18,2,life sciences,1412.0,3,m,60,3,3,manufacturing director,4,,9362.0,19944,2,True,False,0.11,3.0,3,,0,10.0,2,3.0,2,,2,2,9362.0,1988,1000000000.0,,True
1047,25.0,False,,949.0,,1,3,,1415.0,1,m,81,3,1,laboratory technician,4,,3229.0,4910,4,True,False,0.11,3.0,2,,1,7.0,2,2.0,3,,0,2,3229.0,1998,1000000000.0,,
1048,30.0,False,,,,7,4,marketing,1428.0,4,f,73,3,2,sales executive,1,divorced,,12761,7,,False,0.14,3.0,2,80.0,2,,3,3.0,3,,0,2,,1993,1000000000.0,,True
1049,31.0,False,,182.0,research & development,8,5,life sciences,,1,f,93,3,4,research director,2,,16422.0,8847,3,,False,0.11,3.0,3,,0,,3,4.0,3,,1,0,16422.0,1992,1000000000.0,research & development,True
1050,36.0,False,,329.0,,16,4,marketing,1436.0,3,f,98,2,2,sales executive,1,,5647.0,13494,4,,False,0.13,3.0,1,80.0,2,11.0,3,2.0,3,,0,2,5647.0,1987,1000000000.0,,False
1051,25.0,True,rarely,383.0,,9,2,,1439.0,1,m,68,2,1,sales representative,1,,4400.0,15182,3,,False,0.12,3.0,1,80.0,0,6.0,2,3.0,3,,2,2,4400.0,1998,1000000000.0,,
1052,56.0,False,,1255.0,,1,2,life sciences,1441.0,1,f,90,3,1,research scientist,1,,2066.0,10494,2,,,0.22,4.0,4,,1,5.0,3,4.0,3,,1,0,2066.0,1967,1000000000.0,,
1053,41.0,False,,,,5,5,medical,1448.0,2,m,90,4,1,research scientist,3,,,5561,2,,,0.12,3.0,1,,0,7.0,5,,4,,0,3,,1982,1000000000.0,,True
1054,31.0,False,rarely,1398.0,,8,2,,,4,f,96,4,1,human resources,2,,,24609,9,True,False,0.18,,4,,0,8.0,3,3.0,3,,0,2,,1992,1000000000.0,,
1055,31.0,True,frequently,523.0,research & development,2,3,life sciences,1464.0,2,m,94,3,1,laboratory technician,4,,,21081,6,True,,0.13,3.0,3,,1,7.0,2,1.0,2,2.0,2,2,,1992,1000000000.0,research & development,True
1056,48.0,False,,1221.0,sales,7,3,marketing,1466.0,3,m,96,3,2,sales executive,1,divorced,5486.0,24795,4,True,False,0.11,3.0,1,,3,,3,3.0,2,,2,2,5486.0,1975,1000000000.0,sales,False
1057,34.0,True,,1107.0,,9,4,,1467.0,1,f,52,3,1,human resources,3,married,,3072,1,,False,0.15,3.0,4,,0,2.0,0,3.0,2,,2,2,,1989,1000000000.0,,False
1058,44.0,False,,981.0,,5,3,life sciences,1471.0,3,m,90,2,1,laboratory technician,3,single,3162.0,7973,3,True,,0.14,3.0,4,80.0,0,7.0,5,3.0,5,,0,3,3162.0,1979,1000000000.0,,False
1059,49.0,False,rarely,1495.0,research & development,5,4,,1473.0,1,m,96,3,2,healthcare representative,3,married,6651.0,21534,2,True,False,0.14,,2,80.0,1,20.0,0,2.0,3,,1,2,6651.0,1974,1000000000.0,research & development,True
1060,44.0,False,,1467.0,,20,3,life sciences,1475.0,4,m,49,3,1,research scientist,2,,3420.0,21158,1,True,,0.13,3.0,3,,0,6.0,3,2.0,5,,1,3,3420.0,1979,1000000000.0,,False
1061,28.0,True,,1496.0,,1,3,,1486.0,1,m,92,3,1,sales representative,3,married,2909.0,15747,3,,,0.15,3.0,4,,1,5.0,3,4.0,3,,1,2,2909.0,1995,1000000000.0,,False
1062,44.0,False,frequently,1193.0,research & development,2,1,,,2,m,86,3,3,manufacturing director,3,single,,19719,5,True,,0.18,,2,,0,16.0,2,2.0,2,,2,2,,1979,1000000000.0,research & development,
1063,55.0,False,rarely,1229.0,,4,4,life sciences,,4,m,30,3,2,healthcare representative,3,married,,16143,0,,,0.16,3.0,2,,0,4.0,2,3.0,3,,1,2,,1968,1000000000.0,,True
1064,28.0,False,frequently,467.0,,7,3,life sciences,1507.0,3,m,55,3,2,sales executive,1,single,4898.0,11827,0,,,0.14,3.0,4,,0,5.0,5,3.0,4,,1,3,4898.0,1995,1000000000.0,,
1065,49.0,False,rarely,271.0,,45,2,medical,1509.0,45,f,43,2,2,laboratory technician,1,marreid,,23070,4,,,0.25,4.0,1,,1,10.0,3,3.0,3,,1,2,,1974,1000000000.0,,
1066,29.0,False,frequently,410.0,,2,1,life sciences,1513.0,4,f,97,3,1,laboratory technician,2,,3180.0,4668,0,,False,0.13,3.0,3,,3,,3,3.0,3,,0,2,3180.0,1994,1000000000.0,,False
1067,32.0,False,,495.0,,10,3,,1516.0,3,m,64,3,3,manager,4,,11244.0,21072,2,,,0.25,,2,80.0,0,10.0,5,4.0,5,,0,0,11244.0,1991,1000000000.0,,
1068,31.0,True,frequently,561.0,,3,3,life sciences,1537.0,4,f,33,3,1,research scientist,3,,,4156,1,True,False,0.12,3.0,1,,0,7.0,2,,7,,7,7,,1992,1000000000.0,,True
1069,40.0,False,,1142.0,,43,2,life sciences,1552.0,4,m,72,3,2,healthcare representative,4,divorced,4069.0,8841,3,True,,0.18,3.0,3,,0,8.0,2,3.0,2,,2,2,4069.0,1983,1000000000.0,,False
1070,36.0,False,rarely,1157.0,,2,4,life sciences,,3,m,70,3,1,sales representative,4,,,17001,3,True,True,0.21,4.0,4,,0,7.0,3,2.0,3,,1,2,,1987,1000000000.0,,False
1071,33.0,False,,1242.0,,8,4,life sciences,1560.0,1,m,46,3,2,sales executive,1,,6392.0,10589,2,True,False,0.13,3.0,4,,1,,6,1.0,2,,2,2,6392.0,1990,1000000000.0,,False
1072,30.0,False,,1288.0,sales,14,4,,1568.0,14,m,33,3,3,sales executive,2,marreid,,17799,3,True,,0.12,3.0,2,,1,9.0,3,3.0,4,,1,3,,1993,1000000000.0,sales,
1073,38.0,True,rarely,903.0,,2,3,medical,1573.0,3,m,81,3,2,manufacturing director,2,married,4855.0,7653,4,,,0.11,3.0,1,,2,,2,3.0,5,,1,4,4855.0,1985,1000000000.0,,False
1074,48.0,False,rarely,1108.0,research & development,15,4,,1576.0,3,f,65,3,1,research scientist,1,married,,16530,8,,,0.12,3.0,4,,1,,3,2.0,8,,7,6,,1975,1000000000.0,research & development,
1075,34.0,False,,1351.0,research & development,1,4,,1580.0,2,m,45,3,2,research scientist,4,,,13008,9,True,False,0.17,3.0,2,,1,,3,2.0,2,,2,1,,1989,1000000000.0,research & development,True
1076,38.0,False,rarely,437.0,,16,3,life sciences,1583.0,2,f,90,3,2,sales executive,2,single,,16379,2,True,False,0.12,3.0,2,,0,8.0,5,4.0,3,,1,2,,1985,1000000000.0,,False
1077,35.0,False,rarely,,,10,4,,1587.0,1,f,51,3,2,healthcare representative,3,single,,4223,3,,True,0.16,3.0,3,80.0,0,,4,3.0,5,,0,4,,1988,1000000000.0,,
1078,23.0,False,,977.0,,10,3,,1592.0,4,m,45,4,1,research scientist,3,married,,12826,2,,False,0.16,3.0,4,,1,4.0,2,3.0,2,,2,2,,2000,1000000000.0,,True
1079,36.0,False,,1302.0,,6,4,,1594.0,1,m,80,4,2,laboratory technician,1,,,19711,3,,True,0.13,3.0,4,,1,9.0,3,3.0,3,,0,2,,1987,1000000000.0,,False
1080,34.0,False,frequently,653.0,,36,4,,1597.0,36,m,92,2,2,healthcare representative,3,,,15332,1,,False,0.14,3.0,2,80.0,1,8.0,3,2.0,8,,7,7,,1989,1000000000.0,,False
1081,22.0,False,no,457.0,,26,2,other,,2,f,85,2,1,research scientist,3,married,,10293,1,True,,0.14,,2,,0,4.0,2,2.0,4,,1,3,,2001,1000000000.0,,True
1082,32.0,False,,634.0,,5,4,,1607.0,2,f,35,4,1,research scientist,4,married,3312.0,18783,3,True,False,0.17,3.0,4,,2,6.0,3,3.0,3,,0,2,3312.0,1991,1000000000.0,,True
1083,31.0,False,frequently,715.0,,2,4,,,4,m,54,3,2,sales executive,1,single,,21602,7,,,0.13,3.0,4,,0,,3,3.0,5,,0,3,,1992,1000000000.0,,False
1084,36.0,False,rarely,559.0,,12,4,life sciences,,3,f,76,3,2,manufacturing director,3,married,,12421,9,,True,0.12,3.0,2,80.0,2,7.0,2,3.0,3,,1,1,,1987,1000000000.0,,True
1085,21.0,False,,546.0,,19,1,medical,1623.0,3,m,97,3,1,research scientist,4,single,3117.0,26009,1,True,False,0.18,3.0,3,,0,,2,,2,,2,2,3117.0,2002,1000000000.0,,False
1086,47.0,False,,1176.0,,26,4,,,4,f,,3,5,manager,3,married,,5220,3,True,False,0.11,3.0,3,,1,27.0,2,3.0,5,,1,0,,1976,1000000000.0,,False
1087,39.0,False,,711.0,,4,3,medical,,1,f,81,3,2,manufacturing director,3,,,3140,0,True,False,0.13,3.0,4,80.0,0,,2,1.0,9,,3,8,,1984,1000000000.0,,
1088,40.0,False,,448.0,,16,3,,1641.0,3,f,84,3,3,manufacturing director,4,,,19948,6,,,0.15,,4,,0,18.0,2,2.0,4,,3,3,,1983,1000000000.0,,True
1089,48.0,False,frequently,365.0,,4,5,,1644.0,3,m,89,2,4,manager,4,,15202.0,5602,2,True,False,0.25,4.0,2,80.0,1,,3,3.0,2,,2,2,15202.0,1975,1000000000.0,,True
1090,35.0,True,,763.0,,10,2,medical,1645.0,1,m,59,1,2,sales executive,4,,,22098,6,True,True,0.14,3.0,4,,2,,2,2.0,2,,2,2,,1988,1000000000.0,,False
1091,27.0,False,rarely,486.0,research & development,8,3,medical,1647.0,2,f,86,4,1,research scientist,3,,,22490,7,,,0.17,3.0,1,80.0,0,5.0,0,3.0,3,,0,2,,1996,1000000000.0,research & development,False
1092,27.0,False,,591.0,,2,3,medical,1648.0,4,m,87,3,1,research scientist,4,single,2580.0,6297,2,True,False,0.13,3.0,3,,0,,0,2.0,4,,1,2,2580.0,1996,1000000000.0,,True
1093,40.0,True,rarely,1329.0,,7,3,,,1,m,,3,1,laboratory technician,1,,2166.0,3339,3,,True,0.14,3.0,2,,0,10.0,3,1.0,4,,0,3,2166.0,1983,1000000000.0,,True
1094,29.0,False,,469.0,,10,3,,,3,m,42,2,2,sales executive,3,single,,23413,9,True,False,0.11,3.0,3,,0,,2,3.0,5,,1,4,,1994,1000000000.0,,True
1095,36.0,False,,711.0,,5,4,life sciences,1651.0,2,f,42,3,3,healthcare representative,1,married,,22792,4,,False,0.12,,3,,2,9.0,6,3.0,3,,0,2,,1987,1000000000.0,,True
1096,49.0,False,rarely,301.0,,22,4,other,1655.0,1,f,72,3,4,research director,2,married,,3498,3,,,0.16,3.0,2,,2,27.0,2,3.0,4,,1,2,,1974,1000000000.0,,
1097,20.0,False,rarely,1141.0,,13,3,medical,1657.0,3,f,31,3,1,sales representative,3,single,,13251,1,,,0.19,3.0,1,80.0,0,2.0,3,3.0,2,,2,2,,2003,1000000000.0,,
1098,36.0,False,no,894.0,research & development,1,4,,1662.0,4,f,33,2,2,manufacturing director,3,,4374.0,15411,0,,,0.15,3.0,3,,0,4.0,6,3.0,3,,1,2,4374.0,1987,1000000000.0,research & development,True
1099,33.0,False,rarely,392.0,,2,4,,1670.0,4,m,93,3,2,sales executive,4,,5505.0,3921,1,True,,0.14,3.0,3,,2,6.0,5,3.0,6,,0,4,5505.0,1990,1000000000.0,,
1100,49.0,False,,,,16,3,medical,1674.0,4,f,74,3,1,laboratory technician,1,divorced,2587.0,24941,4,True,,0.16,3.0,2,,1,17.0,2,2.0,2,,2,2,2587.0,1974,1000000000.0,,True
1101,47.0,False,rarely,1225.0,,2,4,life sciences,,2,f,47,4,4,manager,2,,15972.0,21086,6,,,0.14,3.0,3,,3,29.0,2,3.0,3,,1,2,15972.0,1976,1000000000.0,,
1102,20.0,False,rarely,727.0,,9,1,,,4,m,54,3,1,sales representative,1,,,21082,1,True,False,0.11,3.0,1,,0,,3,3.0,2,,0,2,,2003,1000000000.0,,True
1103,36.0,False,rarely,1351.0,,26,4,,1682.0,1,m,80,3,2,healthcare representative,3,married,,7419,6,True,False,0.14,3.0,2,80.0,2,10.0,2,2.0,3,,0,2,,1987,1000000000.0,,False
1104,44.0,False,rarely,528.0,human resources,1,3,,1683.0,3,f,44,3,1,human resources,4,,,4167,4,True,True,0.18,3.0,1,,3,8.0,2,3.0,2,,2,2,,1979,1000000000.0,human resources,False
1105,55.0,False,,1441.0,,12,3,technical degree,1694.0,12,m,94,2,1,research scientist,2,divorced,,23737,5,,False,0.12,,4,,1,8.0,1,3.0,4,,1,2,,1968,1000000000.0,,
1106,23.0,True,,427.0,,7,3,life sciences,1702.0,3,m,99,3,1,sales representative,4,divorced,,25103,1,,True,0.21,4.0,2,,1,3.0,2,3.0,3,,0,2,,2000,1000000000.0,,False
1107,26.0,False,,390.0,,17,4,,,4,m,62,1,1,laboratory technician,3,,2305.0,6217,1,,False,0.15,3.0,3,,3,,3,4.0,3,,0,2,2305.0,1997,1000000000.0,,True
1108,32.0,False,frequently,585.0,,10,3,,,1,m,,3,1,research scientist,3,married,3433.0,17360,6,,,0.13,3.0,1,80.0,1,,3,2.0,5,,1,3,3433.0,1991,1000000000.0,,True
1109,31.0,False,,741.0,,2,4,life sciences,1721.0,2,m,69,3,1,laboratory technician,3,married,3477.0,18103,1,,,0.14,3.0,4,,1,6.0,2,4.0,5,,0,3,3477.0,1992,1000000000.0,,False
1110,41.0,False,no,552.0,human resources,4,3,human resources,1722.0,3,m,60,1,2,human resources,2,married,,20794,6,,False,0.19,,2,80.0,1,,4,3.0,3,,1,2,,1982,1000000000.0,human resources,False
1111,24.0,False,rarely,506.0,,29,1,medical,,2,m,91,3,1,laboratory technician,1,,3907.0,3622,1,,False,0.13,3.0,2,,3,6.0,2,4.0,6,,1,2,3907.0,1999,1000000000.0,,True
1112,36.0,True,,1456.0,,13,5,marketing,1733.0,2,m,96,2,2,sales executive,1,,,8658,5,,True,0.13,3.0,2,,3,16.0,3,3.0,2,,2,2,,1987,1000000000.0,,True
1113,23.0,False,,160.0,,4,1,,1735.0,3,f,51,3,1,laboratory technician,2,single,,12862,1,,False,0.13,3.0,3,,0,3.0,3,1.0,3,2.0,1,2,,2000,1000000000.0,,False
1114,24.0,False,,897.0,,35,3,medical,1746.0,35,m,59,3,1,human resources,4,marreid,,2097,0,,False,0.14,3.0,4,80.0,1,3.0,2,3.0,2,,2,1,,1999,1000000000.0,,False
1115,30.0,True,frequently,600.0,,42,3,,,3,f,,2,1,human resources,4,divorced,,9732,6,True,False,0.11,3.0,3,,1,,0,2.0,4,,1,2,,1993,1000000000.0,,False
1116,31.0,False,,1003.0,,5,3,,,1,m,51,3,2,sales executive,3,,,20943,1,,False,0.19,3.0,3,,1,6.0,3,3.0,5,,0,2,,1992,1000000000.0,,True
1117,27.0,False,,1054.0,,48,3,,1751.0,48,f,67,3,1,research scientist,4,,3445.0,6152,1,True,,0.11,3.0,3,,0,6.0,5,2.0,6,,1,4,3445.0,1996,1000000000.0,,False
1118,29.0,True,rarely,428.0,,9,3,,,2,f,,1,1,sales representative,2,single,2760.0,14630,1,,,0.13,3.0,3,80.0,0,2.0,3,3.0,2,,2,2,2760.0,1994,1000000000.0,,True
1119,29.0,False,,461.0,,1,3,,1753.0,4,m,70,4,2,healthcare representative,3,,6294.0,23060,8,,True,0.12,3.0,4,,0,10.0,5,4.0,3,,0,2,6294.0,1994,1000000000.0,,False
1120,53.0,False,,661.0,,31,4,,,1,f,60,2,4,manufacturing director,3,married,,22308,4,True,True,0.2,4.0,4,,3,27.0,2,2.0,3,,0,2,,1970,1000000000.0,,
1121,34.0,False,rarely,511.0,,3,2,,,4,f,32,1,2,sales executive,4,,,25353,5,,False,0.12,,1,,0,,3,3.0,2,,2,2,,1989,1000000000.0,,
1122,51.0,False,rarely,942.0,,3,3,,,1,f,53,3,3,manager,3,married,13116.0,22984,2,,False,0.11,3.0,4,80.0,0,,2,3.0,2,2.0,2,2,13116.0,1972,1000000000.0,,True
1123,37.0,False,rarely,589.0,sales,9,2,marketing,1787.0,2,m,46,2,2,sales executive,2,,,8800,1,,False,0.14,3.0,1,,2,,2,3.0,5,,0,3,,1986,1000000000.0,sales,False
1124,46.0,False,,849.0,,26,2,life sciences,1801.0,2,m,98,2,2,sales executive,2,,,25166,8,,,0.15,3.0,3,,0,6.0,3,3.0,2,,2,2,,1977,1000000000.0,,False
1125,43.0,False,no,343.0,research & development,9,3,,1813.0,1,m,52,3,1,research scientist,3,,,24978,4,,False,0.13,3.0,3,80.0,0,,2,2.0,3,,1,2,,1980,1000000000.0,research & development,True
1126,41.0,False,rarely,,,35,3,,1814.0,35,m,85,4,2,healthcare representative,2,single,,15530,3,True,,0.12,3.0,1,,0,,3,1.0,3,,1,2,,1982,1000000000.0,,False
1127,31.0,False,,1125.0,,7,4,,1833.0,1,f,,3,3,sales executive,1,,,8277,2,True,False,0.14,3.0,4,,2,9.0,3,3.0,3,,2,2,,1992,1000000000.0,,False
1128,28.0,False,rarely,1217.0,,1,3,medical,1834.0,3,f,67,3,1,research scientist,1,,3591.0,12719,1,True,False,0.25,4.0,3,80.0,1,,3,3.0,3,,1,2,3591.0,1995,1000000000.0,,False
1129,38.0,False,,723.0,sales,2,4,,1835.0,2,f,77,1,2,sales representative,4,,5405.0,4244,2,True,True,0.2,4.0,1,,2,20.0,4,2.0,4,,0,3,5405.0,1985,1000000000.0,sales,True
1130,58.0,False,frequently,1216.0,research & development,15,4,life sciences,1837.0,1,m,87,3,4,research director,3,married,,21624,2,,,0.14,3.0,2,,0,23.0,3,3.0,2,,2,2,,1965,1000000000.0,research & development,True
1131,29.0,True,rarely,350.0,,13,3,,1844.0,1,m,56,2,1,human resources,1,divorced,,3157,4,,,0.15,3.0,4,,3,,3,3.0,2,,2,0,,1994,1000000000.0,,False
1132,47.0,False,rarely,207.0,,9,4,life sciences,1856.0,2,f,64,3,1,laboratory technician,3,single,2105.0,5411,4,True,,0.12,3.0,3,,0,,2,3.0,2,,2,0,2105.0,1976,1000000000.0,,False
1133,28.0,False,,280.0,,1,2,life sciences,1858.0,3,m,43,3,1,human resources,4,,,10494,1,True,,0.15,3.0,2,,1,3.0,2,3.0,3,,2,2,,1995,1000000000.0,,
1134,32.0,True,rarely,414.0,sales,2,4,marketing,,3,m,82,2,2,sales executive,2,,,26186,7,,True,0.12,3.0,3,,0,7.0,3,2.0,2,,2,2,,1991,1000000000.0,sales,True
1135,39.0,False,rarely,,,19,4,,,4,m,41,3,2,research scientist,4,,3902.0,5141,8,,,0.14,3.0,2,80.0,3,7.0,2,3.0,2,,2,2,3902.0,1984,1000000000.0,,
1136,55.0,False,rarely,836.0,,2,4,,1873.0,2,m,98,2,1,research scientist,4,,2662.0,7975,8,,,0.2,4.0,2,80.0,1,,2,4.0,5,,0,4,2662.0,1968,1000000000.0,,False
1137,29.0,False,,592.0,,7,3,life sciences,1883.0,4,m,59,3,1,laboratory technician,1,single,2062.0,19384,3,True,,0.14,3.0,2,,0,,2,3.0,3,,1,2,2062.0,1994,1000000000.0,,True
1138,35.0,False,,219.0,,16,2,other,1886.0,16,f,44,2,2,manufacturing director,2,marreid,,25388,0,,,0.11,3.0,4,,0,4.0,2,3.0,3,,0,2,,1988,1000000000.0,,False
1139,34.0,True,no,967.0,,16,4,technical degree,1905.0,4,m,85,1,1,research scientist,1,,,14460,1,,,0.23,4.0,2,,1,,2,3.0,5,,3,0,,1989,1000000000.0,,
1140,56.0,True,rarely,,,24,2,,1907.0,1,m,,3,1,laboratory technician,4,single,2587.0,10261,1,,False,0.16,3.0,4,,0,5.0,3,3.0,4,,1,0,2587.0,1967,1000000000.0,,True
1141,36.0,False,,335.0,,17,2,marketing,1908.0,3,m,33,2,2,sales executive,2,,5507.0,16822,2,True,,0.16,3.0,3,,2,,1,1.0,4,,1,3,5507.0,1987,1000000000.0,,True
1142,31.0,False,,1079.0,,10,2,,,3,f,86,3,2,sales executive,4,divorced,,20115,2,True,True,0.11,3.0,4,,1,,2,3.0,5,,1,4,,1992,1000000000.0,,False
1143,34.0,False,,735.0,,3,1,,,4,f,75,2,2,sales executive,4,married,8103.0,16495,3,,True,0.12,3.0,3,,0,9.0,3,2.0,4,,0,1,8103.0,1989,1000000000.0,,True
1144,31.0,False,rarely,471.0,,4,3,,,1,f,62,4,1,laboratory technician,3,divorced,3978.0,16031,8,,False,0.12,3.0,2,,1,4.0,0,2.0,2,,2,2,3978.0,1992,1000000000.0,,False
1145,45.0,False,frequently,,,1,4,medical,1922.0,2,m,44,3,2,healthcare representative,3,single,5399.0,14511,4,True,False,0.12,3.0,3,80.0,0,12.0,3,3.0,4,,0,3,5399.0,1978,1000000000.0,,True
1146,39.0,False,,1251.0,,21,4,,1929.0,1,f,32,1,2,sales executive,3,,,3987,6,True,,0.19,,3,,1,10.0,1,3.0,3,,1,2,,1984,1000000000.0,,False
1147,38.0,False,rarely,1206.0,,9,2,,,2,m,71,3,1,research scientist,4,divorced,,14293,2,,False,0.19,3.0,4,,2,,0,4.0,5,,0,3,,1985,1000000000.0,,False
1148,31.0,False,,976.0,,3,2,,1948.0,3,m,48,3,1,research scientist,1,divorced,,3995,1,True,,0.13,,4,80.0,1,4.0,3,,4,,2,3,,1992,1000000000.0,,True
1149,53.0,True,,1168.0,,24,4,life sciences,,1,m,66,3,3,sales executive,1,,10448.0,5843,6,True,True,0.13,3.0,2,,0,15.0,2,2.0,2,,2,2,10448.0,1970,1000000000.0,,
1150,38.0,False,frequently,1444.0,human resources,1,4,other,1972.0,4,m,,3,1,human resources,2,,,5224,0,True,True,0.11,3.0,2,,1,,2,3.0,6,,1,2,,1985,1000000000.0,human resources,False
1151,54.0,False,,,,10,3,,1980.0,3,f,77,3,2,manufacturing director,1,single,4440.0,25198,6,True,True,0.19,,4,,0,9.0,3,3.0,5,,1,4,4440.0,1969,1000000000.0,,False
1152,23.0,False,,571.0,,12,2,,1982.0,4,m,78,3,1,laboratory technician,4,single,,13672,1,,False,0.13,3.0,3,80.0,0,,6,4.0,5,,1,4,,2000,1000000000.0,,True
1153,25.0,False,,977.0,,2,1,other,1992.0,4,m,57,3,1,laboratory technician,3,,,7298,6,True,,0.19,3.0,3,,1,,2,2.0,2,,0,2,,1998,1000000000.0,,True
1154,31.0,False,,1154.0,,2,2,life sciences,1996.0,1,m,54,3,1,sales representative,3,,,6393,0,,False,0.19,3.0,3,,1,,1,3.0,2,,1,2,,1992,1000000000.0,,True
1155,35.0,False,rarely,1490.0,,11,4,medical,2003.0,4,m,43,3,1,laboratory technician,3,married,2660.0,20232,7,True,True,0.11,3.0,3,,1,,3,3.0,2,,2,2,2660.0,1988,1000000000.0,,
1156,22.0,False,,581.0,research & development,1,2,,2007.0,4,m,63,3,1,research scientist,3,,3375.0,17624,0,,False,0.12,,4,,0,,2,4.0,3,,1,2,3375.0,2001,1000000000.0,research & development,True
1157,32.0,False,rarely,267.0,,29,4,,2010.0,3,f,49,2,1,laboratory technician,2,single,,15919,1,,,0.13,3.0,3,,0,6.0,3,3.0,6,,4,1,,1991,1000000000.0,,False
1158,32.0,False,,234.0,,36,4,,,2,m,68,2,1,sales representative,2,,2269.0,18024,0,True,,0.14,3.0,2,80.0,1,,2,3.0,2,,2,2,2269.0,1991,1000000000.0,,True
1159,21.0,False,rarely,501.0,sales,5,1,medical,,3,m,58,3,1,sales representative,1,single,,25479,1,,,0.11,3.0,4,,0,,6,3.0,2,,1,2,,2002,1000000000.0,sales,
